fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,278,工程机械概念,BK0991,1628.72,-22.76,-1.38,1129600752000,1.29,19,37,唯万密封,7.09
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,279,储能概念,BK0989,2355.17,-33.12,-1.39,12314651904000,2.13,119,330,振华股份,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,280,东数西算,BK1064,1819.54,-25.64,-1.39,1814956800000,3.51,20,44,华孚时尚,9.97
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,281,彩票概念,BK0671,2434.36,-34.2,-1.39,144397841000,1.86,5,14,君正集团,1.7
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,282,ERP概念,BK1133,1287.4,-18.09,-1.39,243118592000,2.42,5,18,英唐智控,5.3
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,283,换电概念,BK0985,1617.09,-23.02,-1.4,797181792000,1.66,15,25,爱仕达,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,284,拼多多概念,BK0957,1441.43,-20.61,-1.41,187836278000,2.94,7,20,爱丽家居,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,285,影视概念,BK0847,844.18,-12.09,-1.41,498738192000,2.29,13,48,欢瑞世纪,9.94
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,286,麒麟电池,BK1092,2160.35,-31.35,-1.43,1880906784000,2.58,2,6,飞荣达,6.5
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,287,跨境电商,BK1115,1406.29,-20.33,-1.43,1506658320000,2.28,45,115,中电港,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,288,特高压,BK0918,2830.04,-41.39,-1.44,2185056576000,2.62,22,66,白云电器,10.03
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,289,深圳特区,BK0549,40462.22,-594.98,-1.45,11328619776000,2.31,107,236,中天精装,10.01
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,290,托育服务,BK1074,843.63,-12.51,-1.46,25580053000,1.87,2,4,时代出版,0.88
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,291,充电桩,BK0700,3188.39,-47.58,-1.47,5450067456000,3.0,75,181,中国长城,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,292,参股新三板,BK0600,2895.94,-43.32,-1.47,1557355552000,2.89,31,68,紫光股份,10.01
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,293,建筑节能,BK1076,1096.71,-16.52,-1.48,269178320000,4.02,14,32,恒尚节能,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,294,土壤修复,BK1070,975.7,-14.72,-1.49,223882757000,2.53,11,21,金埔园林,5.83
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,295,华为昇腾,BK0995,1513.23,-22.89,-1.49,632475552000,3.13,12,37,创新医疗,5.38
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,296,创业成份,BK0638,2637.72,-40.74,-1.52,11455175936000,3.42,31,68,华大九天,14.05
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,297,共享经济,BK0807,833.34,-12.96,-1.53,225818491000,2.6,6,12,一汽解放,2.58
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,298,AI语料,BK1172,940.05,-14.58,-1.53,385835872000,3.81,10,22,中原传媒,5.02
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,299,东方财富热股,BK1637,2832.39,-43.9,-1.53,10637084928000,7.6,36,64,恒尚节能,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,300,股权激励,BK0567,3758.92,-59.07,-1.55,5792473856000,2.91,64,144,热景生物,9.78
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,301,海工装备,BK0601,2306.36,-36.64,-1.56,2498427840000,2.19,21,54,中国长城,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,302,国产芯片,BK0891,5470.88,-86.84,-1.56,18829548288000,5.18,104,272,中电港,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,303,VPN,BK0885,1094.8,-17.32,-1.56,328969280000,2.79,4,14,迪普科技,6.33
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,304,科技风格,BK1713,1109.22,-17.69,-1.57,23819615744000,3.67,33,67,紫光股份,10.01
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,305,QFII重仓,BK0535,23354.58,-379.38,-1.6,7467001344000,3.58,168,515,先锋电子,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,306,高压快充,BK1144,1564.43,-25.42,-1.6,885427456000,3.3,14,41,国力电子,16.78
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,307,移动支付,BK0556,11240.52,-183.02,-1.6,2914400112000,1.6,15,53,星网锐捷,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,308,人工智能,BK0800,1759.72,-28.97,-1.62,14949591296000,2.89,174,522,中公教育,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,309,熔盐储能,BK1103,1029.9,-16.98,-1.62,124494639000,1.84,1,10,冰轮环境,1.86
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,310,2025年报扭亏,BK1679,944.19,-15.67,-1.63,6062130176000,3.26,104,251,华孚时尚,9.97
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,311,智能电视,BK0656,1297.48,-21.62,-1.64,302416736000,1.92,3,10,兆驰股份,5.72
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,312,车联网(车路云),BK0920,1443.14,-24.28,-1.65,5856694016000,2.21,51,164,星网锐捷,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,313,中盘成长,BK1669,1151.91,-19.35,-1.65,9185208576000,3.0,64,121,华大九天,14.05
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,314,黄金概念,BK0547,19164.59,-328.4,-1.68,2874712288000,3.02,23,44,中金岭南,2.07
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,315,昨日触板,BK0817,22.26,-0.38,-1.68,1972489472000,5.46,20,45,爱丽家居,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,316,全息技术,BK0699,3161.4,-53.91,-1.68,271365648000,4.44,4,7,大恒科技,10.04
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,317,短剧互动游戏,BK1151,1121.95,-19.45,-1.7,501685664000,4.3,8,29,欢瑞世纪,9.94
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,318,第三代半导体,BK0952,2892.15,-50.35,-1.71,3768179664000,5.36,28,79,银河微电,18.7
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,319,海洋经济,BK0623,3290.66,-57.9,-1.73,2374886928000,2.11,32,75,国瑞科技,8.71
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,320,中芯概念,BK0935,3262.32,-57.43,-1.73,5616875008000,5.68,24,41,概伦电子,20.01
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,321,钠离子电池,BK0988,1787.84,-31.61,-1.74,3164348496000,2.74,22,49,蔚蓝锂芯,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,322,智能家居,BK0680,3058.79,-54.52,-1.75,4222629328000,2.31,46,116,晋拓股份,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,323,核能核电,BK0577,2839.82,-50.96,-1.76,4916741120000,1.67,51,139,海鸥股份,9.97
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,324,虚拟电厂,BK0958,2118.57,-37.92,-1.76,1070485440000,1.56,10,61,*ST开元,10.21
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,325,AIGC概念,BK1111,1854.87,-33.35,-1.77,2031743264000,3.69,25,91,中公教育,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,326,量子科技,BK0710,3450.4,-62.43,-1.78,2583205856000,1.39,14,43,中国长城,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,327,区块链,BK0830,1016.24,-18.5,-1.79,9079355904000,1.14,49,178,中国长城,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,328,信创,BK1104,1718.92,-31.59,-1.8,4518594304000,3.13,47,195,星网锐捷,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,329,超清视频,BK0859,2243.11,-41.0,-1.8,3455746800000,4.14,21,77,大恒科技,10.04
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,330,鸿蒙概念,BK0953,1412.27,-25.82,-1.8,2360129904000,2.75,24,99,天山电子,10.73
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,331,昨日首板,BK1630,3831.77,-70.88,-1.82,1440393792000,6.28,35,58,先锋电子,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,332,云计算,BK0579,3154.77,-58.66,-1.83,6744404224000,1.62,27,112,当虹科技,20.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,333,算力概念,BK1134,1948.2,-36.45,-1.84,12096559360000,2.29,48,154,华孚时尚,9.97
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,334,毫米波概念,BK1124,2348.65,-44.34,-1.85,1404087216000,4.88,13,41,晋拓股份,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,335,光伏概念,BK0588,4175.89,-79.41,-1.87,10313008384000,2.6,105,322,华通线缆,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,336,无人驾驶,BK0802,2179.11,-41.69,-1.88,7626851072000,2.42,62,211,晋拓股份,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,337,碳化硅,BK0977,2620.55,-50.15,-1.88,1768151616000,5.05,9,37,银河微电,18.7
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,338,电池技术,BK1648,989.75,-18.93,-1.88,15590901504000,3.0,144,425,阿科力,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,339,石墨烯,BK0617,2926.6,-56.28,-1.89,1243100272000,3.51,19,50,中石科技,20.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,340,数字货币,BK0883,1576.87,-30.42,-1.89,955594176000,1.85,12,68,星网锐捷,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,341,近期新高,BK1674,1469.63,-28.27,-1.89,962691600000,9.45,15,25,恒尚节能,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,342,新能源,BK0493,17949.21,-346.66,-1.89,6939996416000,2.11,43,164,国力电子,16.78
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,343,风能,BK0595,2680.23,-51.79,-1.9,8810138624000,1.82,56,174,神力股份,10.03
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,344,工业互联,BK0832,2623.88,-51.13,-1.91,6233587456000,3.08,52,144,华通线缆,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,345,数据安全,BK1047,888.72,-17.43,-1.92,1129722624000,1.94,15,64,中国长城,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,346,半导体概念,BK0917,3405.92,-66.98,-1.93,22310890752000,5.02,130,368,新亚强,10.01
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,347,数据要素,BK1135,1095.95,-21.56,-1.93,1952196144000,2.51,34,125,微创光电,7.77
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,348,创业板综,BK0742,1992.44,-39.31,-1.93,21005049344000,4.13,325,1001,鑫磊股份,20.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,349,数字经济,BK1061,1179.19,-23.3,-1.94,1831099040000,3.13,32,149,星网锐捷,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,350,昨日炸板,BK1631,720.47,-14.4,-1.96,1917222736000,7.0,17,39,爱丽家居,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,351,英伟达概念,BK1161,2351.97,-46.93,-1.96,3589248784000,3.86,15,45,中电港,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,352,微利股,BK1642,840.71,-16.99,-1.98,1137027264000,2.3,25,72,先锋电子,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,353,荣耀概念,BK1177,2494.77,-50.78,-1.99,1575280800000,7.89,15,39,崇达技术,10.02
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,354,安防概念,BK0667,3182.6,-65.42,-2.01,1738894784000,2.67,19,94,神力股份,10.03
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,355,华为欧拉,BK1013,1068.86,-22.27,-2.04,184496154000,3.34,2,13,拓维信息,3.15
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,356,电子身份证,BK1075,1002.74,-21.03,-2.05,281183376000,2.28,4,32,优博讯,5.39
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,357,国产软件,BK0696,3146.74,-65.9,-2.05,2864481232000,2.64,38,193,中电港,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,358,大数据,BK0634,4934.2,-103.97,-2.06,6175204608000,2.65,55,236,中国长城,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,359,电子纸概念,BK1057,1171.58,-24.94,-2.08,781842800000,8.96,4,11,ST合力泰,7.95
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,360,AI应用,BK1629,707.72,-15.12,-2.09,3367613648000,2.92,32,174,中公教育,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,361,飞行汽车(eVTOL),BK1157,2111.99,-45.75,-2.12,1179478656000,3.19,15,70,国力电子,16.78
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,362,磁悬浮概念,BK0975,2253.07,-49.13,-2.13,856793056000,1.55,8,21,思源电气,3.91
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,363,互联网服务,BK0447,27511.28,-598.04,-2.13,1854245968000,3.72,20,125,当虹科技,20.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,364,新能源车,BK0900,2607.38,-56.8,-2.13,16587169536000,3.31,163,511,晋拓股份,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,365,小盘成长,BK1667,1065.29,-23.28,-2.14,7146969856000,3.62,98,263,中电港,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,366,专精特新,BK1005,1778.57,-38.94,-2.14,15718745600000,4.46,270,977,阿科力,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,367,百度概念,BK0845,1593.47,-35.02,-2.15,3406920976000,2.81,26,123,中公教育,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,368,PLC概念,BK1119,1650.08,-36.19,-2.15,392034800000,3.21,1,9,雷赛智能,5.35
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,369,华为概念,BK0854,4436.34,-97.7,-2.15,19947047680000,3.59,162,579,先锋电子,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,370,元宇宙概念,BK1009,2112.22,-46.6,-2.16,4152003136000,3.48,30,111,星网锐捷,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,371,百元股,BK1059,1150.81,-25.44,-2.16,29073104896000,4.34,87,207,菲菱科思,20.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,372,HJT电池,BK0908,3086.8,-68.4,-2.17,706289040000,3.22,6,32,星帅尔,10.03
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,373,边缘计算,BK0860,2112.2,-46.78,-2.17,3548534864000,1.97,21,103,中电港,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,374,智慧城市,BK0628,5279.22,-117.11,-2.17,2716263952000,4.11,42,173,皇氏集团,10.1
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,375,物联网,BK0554,16730.15,-373.08,-2.18,11059018240000,3.63,67,307,先锋电子,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,376,锂电池概念,BK0574,4599.95,-103.36,-2.2,12135125504000,3.26,94,326,振华股份,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,377,电网概念,BK1647,833.65,-18.73,-2.2,3341070704000,3.2,35,191,白云电器,10.03
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,378,智能电网,BK0581,2108.32,-47.38,-2.2,2895448016000,3.14,31,165,白云电器,10.03
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,379,AI智能体,BK0809,1099.27,-24.77,-2.2,2025146272000,2.82,22,123,锐捷网络,7.49
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,380,次新股,BK0501,26170.87,-590.24,-2.21,4250643040000,10.42,29,108,新睿电子,14.04
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,381,轮毂电机,BK1099,1031.15,-23.38,-2.22,63998647000,2.38,1,8,威孚高科,1.73
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,382,铜缆高速连接,BK1168,3036.71,-68.96,-2.22,1564233488000,4.8,8,33,航天电器,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,383,光刻机(胶),BK0884,5970.17,-136.39,-2.23,2820117984000,6.23,23,73,新亚强,10.01
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,384,第四代半导体,BK1121,2572.4,-58.54,-2.23,125690865000,2.35,0,4,东微半导,-0.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,385,股权转让,BK0803,696.66,-15.92,-2.23,181009199000,2.27,10,28,微创光电,7.77
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,386,虚拟数字人,BK1055,1196.91,-27.41,-2.24,2957434000000,3.65,13,70,中公教育,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,387,传感器,BK0905,2391.47,-55.38,-2.26,2996840640000,4.61,24,101,星帅尔,10.03
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,388,LED概念,BK0580,5395.99,-125.43,-2.27,2760536432000,6.48,23,75,新亚强,10.01
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,389,2025三季报扭亏,BK1628,877.28,-20.56,-2.29,147165129000,2.58,3,7,罗欣药业,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,390,科创板做市股,BK1108,1408.89,-33.0,-2.29,2707844688000,1.93,13,31,博拓生物,12.51
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,391,小米汽车,BK1155,1725.86,-40.54,-2.3,4898717952000,2.92,19,85,江波龙,10.32
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,392,华为汽车,BK0984,2330.11,-54.94,-2.3,1997615760000,2.83,23,99,国力电子,16.78
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,393,航母概念,BK0715,1021.65,-24.08,-2.3,1158442080000,1.86,6,26,中国动力,5.45
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,394,2026一季报预减,BK1681,1038.14,-24.61,-2.32,202655584000,3.92,3,9,飞龙股份,5.85
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,395,快手概念,BK0972,1382.25,-32.83,-2.32,271004464000,3.97,3,29,先进数通,4.1
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,396,CPO概念,BK1128,9744.27,-231.35,-2.32,7176482304000,4.88,15,47,星网锐捷,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,397,昨日高振幅,BK1633,962.12,-22.91,-2.33,23896260864000,5.64,224,604,中公教育,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,398,显示技术,BK1651,1075.44,-25.63,-2.33,1084019408000,7.87,13,35,当虹科技,20.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,399,电子后视镜,BK1125,1700.26,-40.73,-2.34,368833792000,2.96,4,22,*ST数源,5.73
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,400,低空经济,BK1166,1656.21,-40.11,-2.36,4359740416000,3.14,56,232,蔚蓝锂芯,9.98
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,401,通信技术,BK1650,1142.73,-27.61,-2.36,16743633408000,3.65,88,293,星网锐捷,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,402,MLOps概念,BK1132,978.16,-23.77,-2.37,141853894000,2.33,1,8,传音控股,0.56
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,403,同步磁阻电机,BK1131,2252.25,-54.64,-2.37,108420278000,5.28,1,6,卧龙电驱,1.5
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,404,5G概念,BK0714,2244.98,-54.86,-2.39,15992890112000,3.48,73,250,星网锐捷,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,405,可控核聚变,BK1163,2573.42,-63.47,-2.41,2535450080000,1.96,19,60,国力电子,16.78
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,406,消费电子概念,BK1646,1161.66,-28.85,-2.42,6635665408000,5.52,42,149,富满微,8.45
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,407,AI眼镜,BK1178,2535.97,-63.41,-2.44,4791347968000,4.92,24,105,江波龙,10.32
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,408,DRG/DIP,BK1054,865.62,-21.64,-2.44,119821812000,1.95,1,16,东软集团,0.14
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,409,百日新高,BK1676,1501.92,-37.8,-2.45,905146464000,10.55,14,23,恒尚节能,9.99
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,410,数据确权,BK1118,1295.45,-32.58,-2.45,217957908000,4.65,3,30,中广天择,1.08
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,411,智能穿戴,BK0641,4564.86,-114.71,-2.45,4903322624000,5.85,29,100,佰维存储,6.26
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,412,小米概念,BK0833,2671.02,-67.5,-2.46,5733796096000,5.21,51,177,中电港,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,413,虚拟现实,BK0722,1279.95,-32.32,-2.46,4418685952000,4.79,37,182,阿科力,10.0
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,414,新型工业化,BK1150,1560.28,-39.49,-2.47,3014275936000,2.4,17,83,华孚时尚,9.97
2026-07-06T07:48:20Z,2026-07-06,eastmoney,concept,,,board_list,stock_board_concept_name_em,415,新材料,BK0523,43916.57,-1117.04,-2.48,8364666368000,4.42,85,299,阿科力,10.0
