family_id,grid_cell_id,parameter_json,parameter_hash,selection_split,source_contract,candidate_row_source,feature_source_map_version,label_source_map_version,matching_feature_source_map_version,baseline_family_required_n,registry_frozen_before_label_readout,label_readout_started,blocking_reason
B2_relative_strength_breakout,B2-relative-strength-breakout__6264e326b511,"{""close_to_ema60_min"": 0.02, ""market_regime_filter"": ""all"", ""return_60d_rank_pct_min"": 0.8, ""stock_vs_market_20d_min"": 0.1}",6264e326b5114f7439ea2102c753d47932f32481b151e94581bf8f51fb5adbea,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__a8dd24f2baa2,"{""close_to_ema60_min"": 0.02, ""market_regime_filter"": ""risk_on"", ""return_60d_rank_pct_min"": 0.8, ""stock_vs_market_20d_min"": 0.1}",a8dd24f2baa2eea57c7054fe292bf1f22d26e18adbb18f0882093ec508628cee,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__6e8b74238e42,"{""close_to_ema60_min"": 0.0, ""market_regime_filter"": ""all"", ""return_60d_rank_pct_min"": 0.9, ""stock_vs_market_20d_min"": 0.1}",6e8b74238e4215c67ce62a263a86b347eae79274794ee772f1e724dd3b268419,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__27f209526792,"{""close_to_ema60_min"": 0.0, ""market_regime_filter"": ""risk_on"", ""return_60d_rank_pct_min"": 0.9, ""stock_vs_market_20d_min"": 0.1}",27f20952679291fdff1ef989f01a30455680dba0a5c5e588cfb7798861950828,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__24b995ebc14d,"{""close_to_ema60_min"": 0.02, ""market_regime_filter"": ""all"", ""return_60d_rank_pct_min"": 0.9, ""stock_vs_market_20d_min"": 0.1}",24b995ebc14d26b0cbf841976433b58acd71f03eab1313eb0d89eea2c51ec71d,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__5980fec7fd4d,"{""close_to_ema60_min"": 0.02, ""market_regime_filter"": ""risk_on"", ""return_60d_rank_pct_min"": 0.9, ""stock_vs_market_20d_min"": 0.1}",5980fec7fd4d4aa2352e3789a93ddf9ffbd62e11e442f187966cd7f44949ceee,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__6cc7775eba3a,"{""close_to_ema60_min"": 0.0, ""market_regime_filter"": ""all"", ""return_60d_rank_pct_min"": 0.7, ""stock_vs_market_20d_min"": 0.15}",6cc7775eba3a77a70fd0ad96713c04a1dade1f9a5be9867561e869d6544bb796,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__e5f73d05e309,"{""close_to_ema60_min"": 0.0, ""market_regime_filter"": ""risk_on"", ""return_60d_rank_pct_min"": 0.7, ""stock_vs_market_20d_min"": 0.15}",e5f73d05e3095f7eb3f2837700085cdb1f40bd1c46561e95a4ba999335880b5a,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__fe4d0e58f856,"{""close_to_ema60_min"": 0.02, ""market_regime_filter"": ""all"", ""return_60d_rank_pct_min"": 0.7, ""stock_vs_market_20d_min"": 0.15}",fe4d0e58f8569455c9909002a9e5365bce2e1ded65cf056abebcf1e5c34ddff0,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__4e58bb88c5d9,"{""close_to_ema60_min"": 0.02, ""market_regime_filter"": ""risk_on"", ""return_60d_rank_pct_min"": 0.7, ""stock_vs_market_20d_min"": 0.15}",4e58bb88c5d931c55950f0b08459c4b65f38f72f89ce787222a7c9f80f8e29ce,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__d0f0fb1727c9,"{""close_to_ema60_min"": 0.0, ""market_regime_filter"": ""all"", ""return_60d_rank_pct_min"": 0.8, ""stock_vs_market_20d_min"": 0.15}",d0f0fb1727c9541cdebda10ea724ce3d491f4b12e6c9e6a3f70e466996f2fdbf,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__c15a1dfe5387,"{""close_to_ema60_min"": 0.0, ""market_regime_filter"": ""risk_on"", ""return_60d_rank_pct_min"": 0.8, ""stock_vs_market_20d_min"": 0.15}",c15a1dfe538731360eea220ed4661a18697fd0394e8ba3a68429b2bf6d747012,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__e7b68ff136d7,"{""close_to_ema60_min"": 0.02, ""market_regime_filter"": ""all"", ""return_60d_rank_pct_min"": 0.8, ""stock_vs_market_20d_min"": 0.15}",e7b68ff136d7a4ff18f21f9c9dca1a784fdf49509f08908084983cefbffc6e34,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__0f91aad80911,"{""close_to_ema60_min"": 0.02, ""market_regime_filter"": ""risk_on"", ""return_60d_rank_pct_min"": 0.8, ""stock_vs_market_20d_min"": 0.15}",0f91aad80911c18eb3c1d2848fd3b5aa1959f080db7a046eb5619c64f3e228de,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,"{""close_to_ema60_min"": 0.0, ""market_regime_filter"": ""all"", ""return_60d_rank_pct_min"": 0.9, ""stock_vs_market_20d_min"": 0.15}",182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__0280f6ed7ad3,"{""close_to_ema60_min"": 0.0, ""market_regime_filter"": ""risk_on"", ""return_60d_rank_pct_min"": 0.9, ""stock_vs_market_20d_min"": 0.15}",0280f6ed7ad357c1b0915ea74f1ead784696d4e840f9e0dd8afc5470a8826f8b,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__3206f2976d28,"{""close_to_ema60_min"": 0.02, ""market_regime_filter"": ""all"", ""return_60d_rank_pct_min"": 0.9, ""stock_vs_market_20d_min"": 0.15}",3206f2976d2852e21a7e1f26e73c30e1ebb2bd3aba510866cce374868f6c7eb7,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__9d33b5e53fbc,"{""close_to_ema60_min"": 0.02, ""market_regime_filter"": ""risk_on"", ""return_60d_rank_pct_min"": 0.9, ""stock_vs_market_20d_min"": 0.15}",9d33b5e53fbc5bd8340ba42098fcb33b8d86dc6d10e403373fdb82df601c34ad,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__0d0af967fe16,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.3, ""intraday_range_pct_max"": 0.03, ""return_5d_min"": 0.0}",0d0af967fe16b22c2a31d22e7555a08c4ea6cceb8670b2f30c8362259344b4ad,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__4bbabdc1b6f2,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.3, ""intraday_range_pct_max"": 0.03, ""return_5d_min"": 0.03}",4bbabdc1b6f2dead78dd118e2c2f5b70764531aa4415f48969d8bd9beb259f14,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__6aaa05aa0539,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.3, ""intraday_range_pct_max"": 0.03, ""return_5d_min"": 0.0}",6aaa05aa05396cdf220bab7ea8a76b7a8b3649b51d5e5cc32a02b488617ed338,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__c35e4a8da8ff,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.3, ""intraday_range_pct_max"": 0.03, ""return_5d_min"": 0.03}",c35e4a8da8ffac15fb8d35277036bbc9dbb24de4d1ae10ac38c373cc57078fad,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__930bffc279cc,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.3, ""intraday_range_pct_max"": 0.05, ""return_5d_min"": 0.0}",930bffc279cc288541d128940cb3a2f91f52af0a6e7e8f6df00800f7536ad447,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__1eb9310715c9,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.3, ""intraday_range_pct_max"": 0.05, ""return_5d_min"": 0.03}",1eb9310715c9c0f6f59069be2d78cabc1afdcf520acd1380c385d31c88c3fbca,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__b936e54a0035,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.3, ""intraday_range_pct_max"": 0.05, ""return_5d_min"": 0.0}",b936e54a00359b7810f751c3f76f550c83af3d09ab1b63e83094d8d509f40d29,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__46de896921d5,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.3, ""intraday_range_pct_max"": 0.05, ""return_5d_min"": 0.03}",46de896921d555b9384a0711834f6840798df20a979222afe96cac9ed68b2e76,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__8714e61d4a7d,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.3, ""intraday_range_pct_max"": 0.08, ""return_5d_min"": 0.0}",8714e61d4a7d85d257a9962de0852a081957ae4617db5a42036a315840106f8a,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__7096975986f4,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.3, ""intraday_range_pct_max"": 0.08, ""return_5d_min"": 0.03}",7096975986f47faabaab068ba2b440337f1c1cf51858390c69fe0736249c44bc,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__cf45a8f24a10,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.3, ""intraday_range_pct_max"": 0.08, ""return_5d_min"": 0.0}",cf45a8f24a10e17650d7b8a13909a175884f72074ae2ad0c835dfb91bcb923aa,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__2ae926dfd932,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.3, ""intraday_range_pct_max"": 0.08, ""return_5d_min"": 0.03}",2ae926dfd9327c497032a80706cd837c66d35f7e46f88787424934ae18ae88cd,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__6356c9f224eb,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.4, ""intraday_range_pct_max"": 0.03, ""return_5d_min"": 0.0}",6356c9f224ebe543775fa4f464406823e6f3c95df627a743131e4bbb6ca23a41,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__40105f2ea64e,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.4, ""intraday_range_pct_max"": 0.03, ""return_5d_min"": 0.03}",40105f2ea64e2b3db5cd944d444e12b2086a01dc6b8329afb580e32adea547cf,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__254a7b738a51,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.4, ""intraday_range_pct_max"": 0.03, ""return_5d_min"": 0.0}",254a7b738a514846be03ff96dbd3d8a0a53521f3d01d2000704f750016549d08,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__06141443a695,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.4, ""intraday_range_pct_max"": 0.03, ""return_5d_min"": 0.03}",06141443a6951819e8a8a4c2b9c78113b019ab17c681a1179877a7f499037f7a,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__6604b5c4139f,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.4, ""intraday_range_pct_max"": 0.05, ""return_5d_min"": 0.0}",6604b5c4139f0cbec8424d734cb68216cda086ff5b78f1fe19d19a745283a986,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__03a4cd1650d1,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.4, ""intraday_range_pct_max"": 0.05, ""return_5d_min"": 0.03}",03a4cd1650d1a9db3c2a1e85a4a0ff9c0d1d8869229dffa25329e4ce1dfabda8,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__2632b6daac8d,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.4, ""intraday_range_pct_max"": 0.05, ""return_5d_min"": 0.0}",2632b6daac8d0bab0cc79a91390b1c8d2653b24e9b913698314468b17eafa9a4,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__60013438e974,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.4, ""intraday_range_pct_max"": 0.05, ""return_5d_min"": 0.03}",60013438e974862a69e990eb9f305cfd0525ffc61219394fe0a52146655c27a4,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__a77b0f7c5564,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.4, ""intraday_range_pct_max"": 0.08, ""return_5d_min"": 0.0}",a77b0f7c5564ca563e663f274b8d5a40f8468b2815dd896d96edcf13f3a675e7,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__6def42d46646,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.4, ""intraday_range_pct_max"": 0.08, ""return_5d_min"": 0.03}",6def42d46646daf5795f585ed21af26d42e0d5b84f46a9de08c2f6159bdd56c4,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__507442ccf12d,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.4, ""intraday_range_pct_max"": 0.08, ""return_5d_min"": 0.0}",507442ccf12dc715ab9f41494b30b01184a1ff5ca9ecdb7dab3a7c9327fc7779,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__b33a21b13bd4,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.4, ""intraday_range_pct_max"": 0.08, ""return_5d_min"": 0.03}",b33a21b13bd40861087a27992673591a0ec89b0468fa2475d7b47814544f3ca1,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__6ad5efb76c4c,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.5, ""intraday_range_pct_max"": 0.03, ""return_5d_min"": 0.0}",6ad5efb76c4ceef6126b82e8eefe5146037fc2489b8ac6fde6fd9352476bcb80,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__421eee87cd10,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.5, ""intraday_range_pct_max"": 0.03, ""return_5d_min"": 0.03}",421eee87cd1071a04b9a22155440911d6633d24b477aee13fe68dfadad7dbdc6,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__607f3fca12b9,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.5, ""intraday_range_pct_max"": 0.03, ""return_5d_min"": 0.0}",607f3fca12b9f5f0009d18bf0335e1093b6b9f184128dc7985f7057b3924446e,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__9b171176dae9,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.5, ""intraday_range_pct_max"": 0.03, ""return_5d_min"": 0.03}",9b171176dae9240d0b9b968504b610f95020a3424b884628b43a4c854b74eed5,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__f6c21869315b,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.5, ""intraday_range_pct_max"": 0.05, ""return_5d_min"": 0.0}",f6c21869315bb173a1d1e637dbd8026d68b16411559348ccc9b56c015e919baf,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__6eba5f0fa8a0,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.5, ""intraday_range_pct_max"": 0.05, ""return_5d_min"": 0.03}",6eba5f0fa8a0e6b6bd18d4d4352fd3c6bf7e5a7cc8464c183bccf43b789adcce,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__b697778bc6a5,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.5, ""intraday_range_pct_max"": 0.05, ""return_5d_min"": 0.0}",b697778bc6a5ffb46055594b89d66854f958c47ea8a4ec7f3fa8f511cb6b3ce0,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__05a3d924db9a,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.5, ""intraday_range_pct_max"": 0.05, ""return_5d_min"": 0.03}",05a3d924db9add58168826ec2093e74352ef0cbc08ef5ac414639d9fe898ddbe,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__a388db5378a7,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.5, ""intraday_range_pct_max"": 0.08, ""return_5d_min"": 0.0}",a388db5378a7aeaa7bc4f860e574d0fd132888bacfd46c88c534cb0b3fe26376,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__de9ecb3408ce,"{""amount_ratio_20d_min"": 1.2, ""atr_20_pct_rank_max"": 0.5, ""intraday_range_pct_max"": 0.08, ""return_5d_min"": 0.03}",de9ecb3408cef03af0216f40f23d73b512efc439cef5f9c5437579e59f5ff0d6,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__0549ad47e2d6,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.5, ""intraday_range_pct_max"": 0.08, ""return_5d_min"": 0.0}",0549ad47e2d6df263d76c88c29a416dfdfe20f9751ceaa30767f84fd4fc77e8b,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B4_volatility_contraction_then_breakout,B4-volatility-contraction-then-breakout__2d2750d18b16,"{""amount_ratio_20d_min"": 1.5, ""atr_20_pct_rank_max"": 0.5, ""intraday_range_pct_max"": 0.08, ""return_5d_min"": 0.03}",2d2750d18b16fef68b46e89d608fe26be62350e81575ac04f082419852163918,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__de20b83de9b1,"{""amount_ratio_20d_min"": 1.2, ""close_position_in_120d_range_min"": 0.7, ""quality_amount_flag_required"": ""true"", ""return_10d_min"": 0.03}",de20b83de9b11b56ceb767ef23614ada81eb1e16800bc729d1b5764418690a15,train,19A_grid_search_manifest + simple_rule_feature_source_map,baseline eligible qfq/universe scan,simple_rule_feature_source_map_v1,label_source_map_v1,matching_feature_source_map_v1,3,True,False,
