family_id,grid_cell_id,parameter_hash,split,row_key,instrument_id,decision_date,executable_next_open_date,primary_enrichment_denominator_flag,candidate_flag,manifest_frozen_before_label_readout,label_read_before_manifest_freeze,row_source_hash,blocking_reason
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-04,SZ000628,2024-03-04,2024-03-05,False,True,True,False,34438ec497073d2a40a12648c44cc0cd61aab48abfa2b00d8221983524eb577e,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-05,SZ000628,2024-03-05,2024-03-06,False,True,True,False,31c1c58143ddb6eef2beebfafaf9de6c373da0aca7a41f68370186f071fe9dfd,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-06,SZ000628,2024-03-06,2024-03-07,False,True,True,False,581c566bebd3575b15fac62a0c77d063e646dc624aaf5632152291573f73bd9c,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-07,SZ000628,2024-03-07,2024-03-08,False,True,True,False,68d7d14199d2a316de9a9480e3ba7144a054e2765c207e2f2927b47c1fe1c2e7,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-08,SZ000628,2024-03-08,2024-03-11,False,True,True,False,7bbd0db8f63c1c977741ed805174c4ea28e956f2a1be1cb3cb56d3f75d242d4e,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-11,SZ000628,2024-03-11,2024-03-12,False,True,True,False,814eb38dad9ded4ac39db50ae1ecbe0cd5f0d6a80205b4aa44be4cc954acd749,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-12,SZ000628,2024-03-12,2024-03-13,False,True,True,False,39a3f4fe77a2e7e776104cafdb26c04462127e9e06bd9f3a1d496a1fa04cf37a,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-13,SZ000628,2024-03-13,2024-03-14,False,True,True,False,fc6ecd18fcc17d9470f35555d445e6f254e840be15bfd6410ed3d7b89db7feec,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-14,SZ000628,2024-03-14,2024-03-15,False,True,True,False,d24a92c114c21e4c1bceeea99a6df80329000b80f39c9f6f10d3065644e0568a,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-15,SZ000628,2024-03-15,2024-03-18,False,True,True,False,225c34c4f9eca60aec62fe93deaf6fb1d7a3139d98496ee97b69913ca050ab23,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-18,SZ000628,2024-03-18,2024-03-19,True,True,True,False,60ce68df140e2f43ab954780f82ceaf1db5aa82987a95e38f28688136bb5df64,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-19,SZ000628,2024-03-19,2024-03-20,False,True,True,False,5b68d44d7406507d92172ce5789b0f73a48faa9a94fcb12bb1b194ad7d3ad312,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-20,SZ000628,2024-03-20,2024-03-21,False,True,True,False,3936e21651908497a6aa5a288a092e4e9bf565e8245e21eb097b95f88a9ae633,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-21,SZ000628,2024-03-21,2024-03-22,False,True,True,False,15e294348f142b6d512645faee19141a2b5996f43f990312fbc213ca509aba9c,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-22,SZ000628,2024-03-22,2024-03-25,False,True,True,False,92ed3b36e7115cbd44870a228cef7543aaa2372584637d3bfffda8c85e099ecc,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-25,SZ000628,2024-03-25,2024-03-26,False,True,True,False,b9494cfb59858e338f8def1a84420ce1f06eeebdcf154781aa7dc8c3ee803719,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-26,SZ000628,2024-03-26,2024-03-27,False,True,True,False,37c771866249c4a949edfee4f593dd3c2a062b5909cbc1466a4cdde8e500a71e,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000628_2024-03-27,SZ000628,2024-03-27,2024-03-28,False,True,True,False,2e520825bf2d250a60a502d9f55c719efea49b5a735d51fc73d74854795b22cc,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000630_2024-03-15,SZ000630,2024-03-15,2024-03-18,True,True,True,False,9dbc083b2c0d452aed16f64ec9219f5623fde0ebac2057609e83da661ecdc61d,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000630_2024-03-27,SZ000630,2024-03-27,2024-03-28,False,True,True,False,43088e07b662b614167fafd9ee576da2e79227457026cd40fe4092d2331c3078,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000630_2024-03-28,SZ000630,2024-03-28,2024-03-29,False,True,True,False,23aa6ed47858e21e042b173b8bf3f762689fd807b88420787bb2a747110d5090,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000630_2024-04-08,SZ000630,2024-04-08,2024-04-09,True,True,True,False,2382e8d39131ca897878690b506c857546c64cda4c10b032a038bedff2d6f4df,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000630_2024-04-10,SZ000630,2024-04-10,2024-04-11,False,True,True,False,03d596ad0cf687ddb118a4f1c6b26117fdb21db4167c3a6f5087cf9a97eebdc3,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000630_2024-04-11,SZ000630,2024-04-11,2024-04-12,False,True,True,False,809329eab6b9a39cd2d0aae69a714236d487774dcaec765776bf5930e341b492,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000630_2025-10-10,SZ000630,2025-10-10,2025-10-13,True,True,True,False,b91fd74b77112cea89ec67edb56dfaaf0ef3d8b50b9a76a38fa81182fd41b519,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000630_2025-10-17,SZ000630,2025-10-17,2025-10-20,False,True,True,False,b623ccc407a3c511ddb89283491a0fd1079d76002c56991499345ff73ce1b2b7,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-07-22,SZ000657,2025-07-22,2025-07-23,True,True,True,False,58a153dd5cdf9cba16dd2cb2f334cc7856c70d072fce329f6f75763cca18594a,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-07-23,SZ000657,2025-07-23,2025-07-24,False,True,True,False,a6d7402abd9e8409334bb2b891d82e6417f23b2b9e1a8d4428f71a9498f9f453,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-07-24,SZ000657,2025-07-24,2025-07-25,False,True,True,False,8f1f3ca996ee7357dcdbd86f48420269d1f3506e682642f33793135622389e98,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-07-25,SZ000657,2025-07-25,2025-07-28,False,True,True,False,b2ad70ec9b6c152a41a621249c6520bb55ec3af81b067ddba86a5f4774c8062d,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-07-28,SZ000657,2025-07-28,2025-07-29,False,True,True,False,939d8cf1398ab3d4151e3b7fe95b4da702b3f88b239391d653c3abc612c7152d,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-07-29,SZ000657,2025-07-29,2025-07-30,False,True,True,False,f341943c71c399053703ead10794cea5756132227c1d7705524cf29ed4ed29fb,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-07-30,SZ000657,2025-07-30,2025-07-31,False,True,True,False,154bc31c0c6825a617074a3a1fb4f8052df531b113f609532889bc2eb665500b,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-07-31,SZ000657,2025-07-31,2025-08-01,False,True,True,False,67522079f0d854fb0f4cd2785d1789d5f8c08803109ba6f05c60273aff5d6a7c,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-08-01,SZ000657,2025-08-01,2025-08-04,False,True,True,False,325aad88f94abe96c528ef02351e139576f7c02e4c38a0cf1d15edf718a46a7b,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-08-04,SZ000657,2025-08-04,2025-08-05,False,True,True,False,3774db6ffa74ffa7bdbf8e7bef8e5373059bf7b749e0078d99e873e213012a99,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-08-05,SZ000657,2025-08-05,2025-08-06,False,True,True,False,4ade09381651e1ffb187722e5b10e57901ecfaaf1917274bba14817ffdcfe39f,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-08-06,SZ000657,2025-08-06,2025-08-07,True,True,True,False,4accb3d4901598adc7433881277e4c93111aafa3ed9471b6daa88752050102dc,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-08-07,SZ000657,2025-08-07,2025-08-08,False,True,True,False,7d3709d1c6827eba28dfb59c725a3b58c812c60d0a808566234738c7ae3d0cea,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-08-08,SZ000657,2025-08-08,2025-08-11,False,True,True,False,c70a1c52b92c24b1ad5cf0dd69b0e5e87bf09b06f161cc1c49188545da2a1d78,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-08-11,SZ000657,2025-08-11,2025-08-12,False,True,True,False,84a8be63f5c63c1764263f97fd8c5c4ab2dfe01eb6e74f0caa3a8f75daa927d0,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-08-12,SZ000657,2025-08-12,2025-08-13,False,True,True,False,4a4409c38eea94ca31b52d5f21f08ad451e0221b99114205bba5d10e2d60138e,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-08-13,SZ000657,2025-08-13,2025-08-14,False,True,True,False,fddf61d23012b68e78ec0a5b0de4cd6f642c7deadeb6bf8324eb665c375e39a5,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-08-14,SZ000657,2025-08-14,2025-08-15,False,True,True,False,ed127d2d219f7cbb9e96888380ba2d794be23eb940bb631b87ffb150cbf5d02d,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-08-15,SZ000657,2025-08-15,2025-08-18,False,True,True,False,1fbdd08fc1f9cf8b6770cd65e3b7a0274bb0399ba01f302ccb641c5bd5e7cc8d,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-08-18,SZ000657,2025-08-18,2025-08-19,False,True,True,False,b785ed37281d18c1ab3243bf91a8036200170e19230121f27bf04d90e93d0116,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-08-19,SZ000657,2025-08-19,2025-08-20,False,True,True,False,8b5782cc7843578c3a9345a264a84f59b1bcd3fe3129767ca1f8283b8396817d,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-08-29,SZ000657,2025-08-29,2025-09-01,True,True,True,False,f46081311dd5575722f142e4483855fb214c59a9a11c723a7b802aa7e8505c6d,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-09-01,SZ000657,2025-09-01,2025-09-02,False,True,True,False,8c2d081eb434ac8c6910381c4ae86f7974484d70c4298ca4a6b6e4ae7c0258d2,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-09-02,SZ000657,2025-09-02,2025-09-03,False,True,True,False,30a759a197b13a1eb058f668e825522ddc789788be51c856c608ca90065b875b,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-09-03,SZ000657,2025-09-03,2025-09-04,False,True,True,False,fb5c3412d1f298db37152da944c5d97c8a8c428fa774e2b947a5a55494218503,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-11-05,SZ000657,2025-11-05,2025-11-06,True,True,True,False,2aae2e954bebcbaa62ec735a36d56d24b2c07171069c9ccfdb515746fad07078,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000657_2025-11-06,SZ000657,2025-11-06,2025-11-07,False,True,True,False,0e50a05662c6318242d612a080cc313de08398dd3afdfe2032c58d3d4de3546f,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000683_2024-04-29,SZ000683,2024-04-29,2024-04-30,True,True,True,False,dd95926c5b288899ad669b5199977f17a30b02f901d3cbb81c002bf33724d9be,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000683_2024-04-30,SZ000683,2024-04-30,2024-05-06,False,True,True,False,57ffdaaeaaf178c3f13045dc998c0fbb22d131a95980e6cf6046ef1aeb97f1d8,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000683_2024-05-06,SZ000683,2024-05-06,2024-05-07,False,True,True,False,de6e5db9cadaa6922c43670cb1a044287212cb40ddab23929d3eca93b3dcf7f3,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000683_2024-05-07,SZ000683,2024-05-07,2024-05-08,False,True,True,False,b704950f2eb7b251ade2679d954fc749bfd8917711aa6b3cab948bd9441d52a5,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000683_2024-05-08,SZ000683,2024-05-08,2024-05-09,False,True,True,False,66fff9338433d0697a668b03b6e83fccada0a64e544bfb828b1952d2ab84bef1,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000683_2024-05-09,SZ000683,2024-05-09,2024-05-10,False,True,True,False,0e1a6328081a9a2b8d864e0577c188a34154acbdad196c49dc2fba8f99a2a293,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000683_2024-05-10,SZ000683,2024-05-10,2024-05-13,False,True,True,False,461d7b44ff9e26d9241f825168804bc9afcca8f8fbeab0ec7170059a2869ed27,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000683_2024-05-13,SZ000683,2024-05-13,2024-05-14,False,True,True,False,5e41bf4f983f41d7a236e476d20a344d075432fbc99a94ed05afa43c344dfad4,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000683_2024-05-14,SZ000683,2024-05-14,2024-05-15,False,True,True,False,31723d50222d80e9dd5431bef18ce369a4ea8633fb09a4ab830f41a8d58842a1,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000683_2024-05-15,SZ000683,2024-05-15,2024-05-16,False,True,True,False,f44453e0d3fac0699f71e682bdecb477fed839a61f6c343fa8863eb5373406f9,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000683_2024-05-20,SZ000683,2024-05-20,2024-05-21,True,True,True,False,56a2b78a7f5ffe504eb0f421c79c958c587a71d1d198d22056760ce5e78a6db9,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000728_2024-09-27,SZ000728,2024-09-27,2024-09-30,True,True,True,False,5ed76a3b5a1d329b5ab607a0d50b8709e5b6ea133d4438f15594f862b5ded4c1,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000728_2024-09-30,SZ000728,2024-09-30,2024-10-08,False,True,True,False,c22091d6259d6394fbf20393cd5c7d9d2973a1b35e4d1d8395669d1c0a159ad6,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000728_2024-10-08,SZ000728,2024-10-08,2024-10-09,False,True,True,False,5325247d622c6be0367aae45daeb9f9c576025698fbacb68dc2f0bdb22f438f1,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000728_2024-10-09,SZ000728,2024-10-09,2024-10-10,False,True,True,False,3c8b545ff66f34389043a3d5f6e48992f6e1c5e794526f29841ad4595dfb3bc9,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000733_2025-03-13,SZ000733,2025-03-13,2025-03-14,True,True,True,False,d65d49d69b8c13212c63e96249eea7bb59da796fbd73e39877e9983f1257cb9c,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000733_2025-03-21,SZ000733,2025-03-21,2025-03-24,False,True,True,False,9946eaa576ea71085018d7f0dc8cd879c74348dfac6bfe50b5440f3942a6461c,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000733_2025-03-24,SZ000733,2025-03-24,2025-03-25,False,True,True,False,6cee738b0d4a2765567805e518fcfd986a938c43fd44fdcfb1ba1eafa64a03d4,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000733_2025-03-25,SZ000733,2025-03-25,2025-03-26,False,True,True,False,86b83423593a00ae922309f63b7f51b2e8541c2bdb5417491cabb271391ca668,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000733_2025-03-26,SZ000733,2025-03-26,2025-03-27,False,True,True,False,5e14dae43b4ac3f2371528256938f16a19b57fd6ad9859eda41a86b72e5abb28,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000733_2025-03-27,SZ000733,2025-03-27,2025-03-28,False,True,True,False,3ed8b0f5dac2398346b9d024680fc70eca2e39ac370b19fcd543e0b1eecae0d8,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000733_2025-03-28,SZ000733,2025-03-28,2025-03-31,True,True,True,False,a889c40163591322b319421a18aca6cb51e0871642eee3ac2d21d0380a86f38f,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000733_2025-03-31,SZ000733,2025-03-31,2025-04-01,False,True,True,False,6ab81908e9675a2f12c2f6b6ec1787f470424fa65a6cd7284a054b208c0f5c10,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000733_2025-04-01,SZ000733,2025-04-01,2025-04-02,False,True,True,False,b6782b8cd29af775cce557c5ff5613dc54064b72f9df01098244def620761786,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000733_2025-04-02,SZ000733,2025-04-02,2025-04-03,False,True,True,False,d246cc3b140d71fd2e0a36ebf2e8db8f3ab0c081c3864486d565d847bbb1359b,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000733_2025-04-03,SZ000733,2025-04-03,2025-04-07,False,True,True,False,894c0f363adac3848b51e3a3cd9a5d0f090e0186b921bbb9004d3de293285473,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000733_2025-04-07,SZ000733,2025-04-07,2025-04-08,False,True,True,False,09f28990c429025ae492d340ac8213c05fac0fedfacf3d3bae9a73106ef369f5,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000733_2025-04-08,SZ000733,2025-04-08,2025-04-09,False,True,True,False,30f3578fbe5ad8c9001a0d0a8f0760a092e32c4f1a5a14afb24bf5b7d80f49a0,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,SZ000733_2025-04-09,SZ000733,2025-04-09,2025-04-10,False,True,True,False,32c418f639106deb3cd917ad8435ccc0fd778803ff0777ff6d2e0404db1e47e5,
