lead_id,lead_name,primary_combo_family,lifecycle_bucket,formula_or_bin,direction,target_horizon,positive_label,baseline_scope,baseline_stock_day_count,stock_day_count,positive_stock_day_count,baseline_stock_day_precision,stock_day_precision,stock_day_lift,lead_future_50pct_precision,lead_future_100pct_240d_precision,unique_instrument_count,unique_instrument_year_count,positive_unique_instrument_count,positive_unique_instrument_year_count,distinct_year_count,distinct_industry_count,top1_industry_contribution,top1_instrument_contribution,top5_instrument_contribution,top1_episode_contribution,top5_episode_contribution,avg_lead_time_to_50pct_high,median_lead_time_to_50pct_high,avg_lead_time_to_50pct_close,avg_lead_time_to_100pct_high,trend_speed_not_fast_rate,repair_signal_rate,label_horizon_truncated_rate,observed_reference_overlap_rate,false_positive_stock_day_count,false_positive_rate,false_positive_avg_future_drawdown_120d,sparse_diagnostic,generalizable_entry_lead,path_explanation_only,diagnostic_only_not_p1_ready,recommended_next_phase,instrument_year_hit_rate,baseline_instrument_year_hit_rate,instrument_year_hit_lift,mean_trigger_count_per_instrument_year,median_trigger_count_per_instrument_year,p95_trigger_count_per_instrument_year,lead_trigger_event_count,positive_lead_trigger_event_count,dedup_trigger_event_precision,baseline_trigger_event_precision,dedup_trigger_event_lift,winner_episode_coverage,winner_episode_covered_count,winner_episode_denominator_count,covered_winner_episode_ids,stock_day_vs_dedup_lift_gap,qualified_lead,failure_reason,lead_type,audit_scope,condition_features
hv_failed_destructive_early_entry_shadow_with_post_20pct,破坏性高波对照,high_volatility_decomposition,early_entry_shadow_with_post_20pct,destructive and failed high volatility,true_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,996,143,0.122213765358269,0.14357429718875503,1.1747800811788078,0.14357429718875503,0.05923694779116466,182,316,52,61,7,27,0.11847389558232932,0.07692307692307693,0.27972027972027974,0.04195804195804196,0.18181818181818182,69.8041958041958,65.0,75.80147058823529,111.37254901960785,1.0,0.4598393574297189,0.0,0.0,853,0.856425702811245,-0.19911465553683777,False,True,False,True,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,destructive_volatility_flag;failed_high_volatility_flag
hv_failed_destructive_early_entry_shadow_with_post_30pct,破坏性高波对照,high_volatility_decomposition,early_entry_shadow_with_post_30pct,destructive and failed high volatility,true_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,3794,914,0.20574877920302956,0.24090669478123353,1.1708778818245658,0.24090669478123353,0.1404849762783342,218,478,101,152,8,27,0.12045334739061676,0.04814004376367615,0.175054704595186,0.014223194748358862,0.0525164113785558,64.63019693654267,65.0,71.17627118644067,120.55364806866953,1.0,0.584870848708487,0.0,0.0,2880,0.7590933052187665,-0.22703808141466578,False,True,False,True,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,destructive_volatility_flag;failed_high_volatility_flag
hv_failed_destructive_early_entry_shadow_with_late_acceleration,破坏性高波对照,high_volatility_decomposition,early_entry_shadow_with_late_acceleration,destructive and failed high volatility,true_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,290,103,0.371592290328182,0.35517241379310344,0.955812117305833,0.35517241379310344,0.2103448275862069,75,89,33,36,6,18,0.1482758620689655,0.08737864077669903,0.36893203883495146,0.04854368932038835,0.20388349514563106,66.16504854368932,69.0,72.32352941176471,120.39622641509433,1.0,0.9586206896551724,0.0,0.0,187,0.6448275862068966,-0.23876934124913926,False,True,False,True,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,destructive_volatility_flag;failed_high_volatility_flag
hv_break_structure_early_entry_shadow_with_post_20pct,高ATR跌破结构对照,high_volatility_decomposition,early_entry_shadow_with_post_20pct,high ATR breaks short structure,true_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36778,0,0,0.12211104464625591,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,True,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,high_atr_break_short_structure;close_location_in_day
hv_break_structure_early_entry_shadow_with_post_30pct,高ATR跌破结构对照,high_volatility_decomposition,early_entry_shadow_with_post_30pct,high ATR breaks short structure,true_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70193,0,0,0.205633040331657,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,True,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,high_atr_break_short_structure;close_location_in_day
hv_break_structure_early_entry_shadow_with_late_acceleration,高ATR跌破结构对照,high_volatility_decomposition,early_entry_shadow_with_late_acceleration,high ATR breaks short structure,true_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5755,0,0,0.37150304083405733,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,True,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,high_atr_break_short_structure;close_location_in_day
hv_up_vs_down_spread_early_entry_shadow_with_post_20pct,上涨高波优于下跌高波,high_volatility_decomposition,early_entry_shadow_with_post_20pct,up-day amplitude high without down-day amplitude dominance,high_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,0,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,up_day_amplitude;down_day_amplitude
hv_up_vs_down_spread_early_entry_shadow_with_post_30pct,上涨高波优于下跌高波,high_volatility_decomposition,early_entry_shadow_with_post_30pct,up-day amplitude high without down-day amplitude dominance,high_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,0,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,up_day_amplitude;down_day_amplitude
hv_up_vs_down_spread_early_entry_shadow_with_late_acceleration,上涨高波优于下跌高波,high_volatility_decomposition,early_entry_shadow_with_late_acceleration,up-day amplitude high without down-day amplitude dominance,high_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,0,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,up_day_amplitude;down_day_amplitude
repair_reclaim20_under20_early_entry_shadow_with_post_20pct,20日中位价收复 + 未涨20%,repair_initiation,early_entry_shadow_with_post_20pct,reclaim median20 before post-20 confirmation,true_true,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,0,0,0.122213765358269,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,reclaim_median20_flag;repair_under20_from_low120
repair_reclaim20_under20_early_entry_shadow_with_post_30pct,20日中位价收复 + 未涨20%,repair_initiation,early_entry_shadow_with_post_30pct,reclaim median20 before post-20 confirmation,true_true,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,0,0,0.20574877920302956,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,reclaim_median20_flag;repair_under20_from_low120
repair_reclaim20_under20_early_entry_shadow_with_late_acceleration,20日中位价收复 + 未涨20%,repair_initiation,early_entry_shadow_with_late_acceleration,reclaim median20 before post-20 confirmation,true_true,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,0,0,0.371592290328182,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,reclaim_median20_flag;repair_under20_from_low120
repair_reclaim60_under30_early_entry_shadow_with_post_20pct,60日中位价收复 + 未涨30%,repair_initiation,early_entry_shadow_with_post_20pct,reclaim median60 before post-30 confirmation,true_true,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,1791,240,0.122213765358269,0.13400335008375208,1.0964669134521956,0.13400335008375208,0.08542713567839195,231,651,93,123,8,28,0.08375209380234507,0.041666666666666664,0.16666666666666666,0.029166666666666667,0.1125,65.80416666666666,64.0,71.10909090909091,130.03571428571428,0.9988833054159687,0.6806253489670575,0.0,0.0,1551,0.8659966499162479,-0.1814936424811737,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,reclaim_median60_flag;repair_under30_from_low120
repair_reclaim60_under30_early_entry_shadow_with_post_30pct,60日中位价收复 + 未涨30%,repair_initiation,early_entry_shadow_with_post_30pct,reclaim median60 before post-30 confirmation,true_true,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,0,0,0.20574877920302956,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,reclaim_median60_flag;repair_under30_from_low120
repair_reclaim60_under30_early_entry_shadow_with_late_acceleration,60日中位价收复 + 未涨30%,repair_initiation,early_entry_shadow_with_late_acceleration,reclaim median60 before post-30 confirmation,true_true,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,0,0,0.371592290328182,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,reclaim_median60_flag;repair_under30_from_low120
repair_first_reclaim_drawdown_early_entry_shadow_with_post_20pct,深回撤后首次收复,repair_initiation,early_entry_shadow_with_post_20pct,first median reclaim after drawdown,true_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,519,92,0.122213765358269,0.17726396917148363,1.4504419256851735,0.17726396917148363,0.10597302504816955,149,258,48,56,7,27,0.1464354527938343,0.07608695652173914,0.2717391304347826,0.07608695652173914,0.22826086956521738,56.47826086956522,56.0,62.56818181818182,113.3953488372093,1.0,1.0,0.0,0.0,427,0.8227360308285163,-0.20075901700429435,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,first_reclaim_median20_after_drawdown;drawdown_from_high120
repair_first_reclaim_drawdown_early_entry_shadow_with_post_30pct,深回撤后首次收复,repair_initiation,early_entry_shadow_with_post_30pct,first median reclaim after drawdown,true_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,715,171,0.20574877920302956,0.23916083916083916,1.162392506469451,0.23916083916083916,0.14405594405594405,156,247,62,80,7,25,0.13566433566433567,0.0935672514619883,0.2807017543859649,0.05263157894736842,0.15789473684210525,54.771929824561404,54.0,60.93939393939394,105.58947368421053,0.9762237762237762,1.0,0.0,0.0,544,0.7608391608391608,-0.22736211989310803,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,first_reclaim_median20_after_drawdown;drawdown_from_high120
repair_first_reclaim_drawdown_early_entry_shadow_with_late_acceleration,深回撤后首次收复,repair_initiation,early_entry_shadow_with_late_acceleration,first median reclaim after drawdown,true_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,6,2,0.371592290328182,0.3333333333333333,0.8970404984423676,0.3333333333333333,0.0,5,5,2,2,2,4,0.3333333333333333,0.5,1.0,0.5,1.0,68.0,68.0,75.0,,1.0,1.0,0.0,0.0,4,0.6666666666666667,-0.3743247786578505,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,first_reclaim_median20_after_drawdown;drawdown_from_high120
repair_higher_low_rank_jump_early_entry_shadow_with_post_20pct,低点抬高 + 排名跃迁,repair_initiation,early_entry_shadow_with_post_20pct,higher low with return rank jump,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,3143,369,0.122213765358269,0.11740375437480115,0.9606426414457706,0.11740375437480115,0.06713331212217627,239,675,90,115,7,28,0.10085905186127904,0.04065040650406504,0.16802168021680217,0.024390243902439025,0.1002710027100271,69.48509485094851,68.0,74.35174418604652,123.8344827586207,1.0,1.0,0.0,0.0,2774,0.8825962456251989,-0.1715426776479288,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,higher_low20_flag;ret_rank_jump5_20
repair_higher_low_rank_jump_early_entry_shadow_with_post_30pct,低点抬高 + 排名跃迁,repair_initiation,early_entry_shadow_with_post_30pct,higher low with return rank jump,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,5739,1028,0.20574877920302956,0.17912528315037463,0.8706019245616845,0.17912528315037463,0.09357030841610037,250,729,133,186,7,28,0.10454783063251437,0.033073929961089495,0.122568093385214,0.01556420233463035,0.053501945525291826,64.32587548638132,66.0,71.56178608515057,120.7308584686775,0.9984317825405122,1.0,0.0,0.0,4711,0.8208747168496253,-0.20555309111294423,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,higher_low20_flag;ret_rank_jump5_20
repair_higher_low_rank_jump_early_entry_shadow_with_late_acceleration,低点抬高 + 排名跃迁,repair_initiation,early_entry_shadow_with_late_acceleration,higher low with return rank jump,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,604,226,0.371592290328182,0.3741721854304636,1.0069428111654393,0.3741721854304636,0.20364238410596028,92,119,47,54,6,23,0.1672185430463576,0.10619469026548672,0.3185840707964602,0.03982300884955752,0.14601769911504425,62.49557522123894,62.0,67.82242990654206,113.04716981132076,0.9983443708609272,1.0,0.0,0.0,378,0.6258278145695364,-0.20474676332174027,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,higher_low20_flag;ret_rank_jump5_20
repair_higher_low_no_breakout_early_entry_shadow_with_post_20pct,低点抬高但高点未破,repair_initiation,early_entry_shadow_with_post_20pct,higher low before high breakout,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,1910,341,0.122213765358269,0.17853403141361257,1.4608340630880736,0.17853403141361257,0.09476439790575916,206,449,70,89,7,27,0.12356020942408377,0.06158357771260997,0.26099706744868034,0.02932551319648094,0.12903225806451613,69.19061583577712,70.0,77.21212121212122,119.69594594594595,0.9973821989528796,1.0,0.0,0.0,1569,0.8214659685863874,-0.17604635401500787,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,higher_low_without_high_breakout;ret_rank_jump20_60
repair_higher_low_no_breakout_early_entry_shadow_with_post_30pct,低点抬高但高点未破,repair_initiation,early_entry_shadow_with_post_30pct,higher low before high breakout,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,1820,418,0.20574877920302956,0.22967032967032966,1.11626581970479,0.22967032967032966,0.10989010989010989,208,389,77,100,7,27,0.11373626373626373,0.05741626794258373,0.19617224880382775,0.023923444976076555,0.0861244019138756,61.921052631578945,56.0,69.48969072164948,111.33734939759036,0.9675824175824176,1.0,0.0,0.0,1402,0.7703296703296704,-0.2096500365479682,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,higher_low_without_high_breakout;ret_rank_jump20_60
repair_higher_low_no_breakout_early_entry_shadow_with_late_acceleration,低点抬高但高点未破,repair_initiation,early_entry_shadow_with_late_acceleration,higher low before high breakout,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,14,5,0.371592290328182,0.35714285714285715,0.9611148197596796,0.35714285714285715,0.07142857142857142,8,8,4,4,2,5,0.42857142857142855,0.4,1.0,0.4,1.0,85.6,93.0,93.6,55.0,1.0,1.0,0.0,0.0,9,0.6428571428571428,-0.1944176548962481,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,higher_low_without_high_breakout;ret_rank_jump20_60
repair_false_breakdown_reclaim_early_entry_shadow_with_post_20pct,假跌破后快速收复,repair_initiation,early_entry_shadow_with_post_20pct,false breakdown reclaim with upper close,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36778,749,100,0.12211104464625591,0.13351134846461948,1.093360136680422,0.13351134846461948,0.07610146862483311,211,456,61,77,7,27,0.09879839786381843,0.05,0.19,0.03,0.11,72.63,72.5,79.38461538461539,110.94594594594595,1.0,0.527369826435247,0.0,0.0,649,0.8664886515353805,-0.16935721968137013,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,false_breakdown_reclaim20;close_location_in_day
repair_false_breakdown_reclaim_early_entry_shadow_with_post_30pct,假跌破后快速收复,repair_initiation,early_entry_shadow_with_post_30pct,false breakdown reclaim with upper close,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70193,1078,241,0.205633040331657,0.22356215213358072,1.0871898395948754,0.22356215213358072,0.11781076066790352,226,499,108,140,8,28,0.11131725417439703,0.03319502074688797,0.13692946058091288,0.012448132780082987,0.06224066390041494,63.57676348547718,65.0,69.61504424778761,125.37962962962963,0.9944341372912802,0.5788497217068646,0.0,0.0,837,0.7764378478664193,-0.20722748659716875,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,false_breakdown_reclaim20;close_location_in_day
repair_false_breakdown_reclaim_early_entry_shadow_with_late_acceleration,假跌破后快速收复,repair_initiation,early_entry_shadow_with_late_acceleration,false breakdown reclaim with upper close,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5755,66,24,0.37150304083405733,0.36363636363636365,0.9788247299940471,0.36363636363636365,0.25757575757575757,47,53,19,20,5,16,0.16666666666666666,0.125,0.4166666666666667,0.08333333333333333,0.25,62.666666666666664,59.0,64.26086956521739,121.72727272727273,1.0,0.9696969696969697,0.0,0.0,42,0.6363636363636364,-0.2118338538964811,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,false_breakdown_reclaim20;close_location_in_day
repair_slowing_drawdown_early_entry_shadow_with_post_20pct,回撤速度减弱 + 初修复,repair_initiation,early_entry_shadow_with_post_20pct,slowing drawdown plus early repair,high_true,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,34788,0,0,0.12027135793951937,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,drawdown_speed_slowing20;repair_under20_from_low120
repair_slowing_drawdown_early_entry_shadow_with_post_30pct,回撤速度减弱 + 初修复,repair_initiation,early_entry_shadow_with_post_30pct,slowing drawdown plus early repair,high_true,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,63955,0,0,0.19008677976702368,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,drawdown_speed_slowing20;repair_under20_from_low120
repair_slowing_drawdown_early_entry_shadow_with_late_acceleration,回撤速度减弱 + 初修复,repair_initiation,early_entry_shadow_with_late_acceleration,slowing drawdown plus early repair,high_true,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5141,0,0,0.34156778836802176,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,drawdown_speed_slowing20;repair_under20_from_low120
repair_from_low_rs_early_entry_shadow_with_post_20pct,低点修复 + 相对强,repair_initiation,early_entry_shadow_with_post_20pct,repair from low with benchmark relative strength,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,18406,2225,0.122213765358269,0.12088449418667825,0.9891233923797864,0.12088449418667825,0.07247636640226013,262,1056,164,279,8,28,0.10137998478756927,0.031011235955056178,0.11415730337078651,0.01303370786516854,0.0498876404494382,68.27011235955057,69.0,76.38606676342525,127.61430119176597,0.9955449310007606,0.7006954254047593,0.0,0.0,16181,0.8791155058133218,-0.17180915820016146,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,repair_under30_from_low120;relative_ret20_vs_benchmark
repair_from_low_rs_early_entry_shadow_with_post_30pct,低点修复 + 相对强,repair_initiation,early_entry_shadow_with_post_30pct,repair from low with benchmark relative strength,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,0,0,0.20574877920302956,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,repair_under30_from_low120;relative_ret20_vs_benchmark
repair_from_low_rs_early_entry_shadow_with_late_acceleration,低点修复 + 相对强,repair_initiation,early_entry_shadow_with_late_acceleration,repair from low with benchmark relative strength,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,0,0,0.371592290328182,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,repair_under30_from_low120;relative_ret20_vs_benchmark
repair_industry_lag_early_entry_shadow_with_post_20pct,初修复 + 行业未同步,repair_initiation,early_entry_shadow_with_post_20pct,early repair while industry has not synchronized,true_true,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36727,0,0,0.12102812644648352,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,early_repair_industry_lag;stock_leads_industry_lag
repair_industry_lag_early_entry_shadow_with_post_30pct,初修复 + 行业未同步,repair_initiation,early_entry_shadow_with_post_30pct,early repair while industry has not synchronized,true_true,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70135,0,0,0.20476224424324516,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,early_repair_industry_lag;stock_leads_industry_lag
repair_industry_lag_early_entry_shadow_with_late_acceleration,初修复 + 行业未同步,repair_initiation,early_entry_shadow_with_late_acceleration,early repair while industry has not synchronized,true_true,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,0,0,0.371592290328182,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,early_repair_industry_lag;stock_leads_industry_lag
rank_jump_5_20_early_entry_shadow_with_post_20pct,5日排名跃迁,rank_jump_leadership,early_entry_shadow_with_post_20pct,rank jump before absolute top10 strength,high_not_top10,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,1901,254,0.122213765358269,0.13361388742766964,1.0932801803134142,0.13361388742766964,0.08153603366649131,227,611,98,122,7,28,0.09784324039978959,0.03543307086614173,0.15748031496062992,0.01968503937007874,0.09055118110236221,67.5275590551181,64.0,70.56540084388186,111.88392857142857,1.0,0.5213045765386639,0.0,0.0,1647,0.8663861125723303,-0.1758620764349683,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,ret_rank_jump5_20;ret20_universe_pctile
rank_jump_5_20_early_entry_shadow_with_post_30pct,5日排名跃迁,rank_jump_leadership,early_entry_shadow_with_post_30pct,rank jump before absolute top10 strength,high_not_top10,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_30pct_eligible_pit_stock_days,70241,3133,602,0.20574877920302956,0.19214810086179382,0.9338966753828716,0.19214810086179382,0.1078838174273859,244,661,126,186,7,28,0.11458665815512288,0.03322259136212625,0.12458471760797342,0.009966777408637873,0.046511627906976744,63.93023255813954,64.0,71.6424778761062,122.41992882562278,1.0,0.6083625917650813,0.0,0.0,2531,0.8078518991382062,-0.21219335739003017,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,ret_rank_jump5_20;ret20_universe_pctile
rank_jump_5_20_early_entry_shadow_with_late_acceleration,5日排名跃迁,rank_jump_leadership,early_entry_shadow_with_late_acceleration,rank jump before absolute top10 strength,high_not_top10,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_late_acceleration_eligible_pit_stock_days,5759,196,78,0.371592290328182,0.3979591836734694,1.0709565134465,0.3979591836734694,0.20918367346938777,71,79,37,38,6,21,0.1377551020408163,0.07692307692307693,0.28205128205128205,0.038461538461538464,0.16666666666666666,61.19230769230769,58.5,67.0945945945946,116.21621621621621,1.0,0.9693877551020408,0.0,0.0,118,0.6020408163265306,-0.18750721860768896,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,ret_rank_jump5_20;ret20_universe_pctile
rank_jump_20_60_early_entry_shadow_with_post_20pct,20日相对60日排名跃迁,rank_jump_leadership,early_entry_shadow_with_post_20pct,20d rank jump from weaker 60d base,high_low,120d,future_50pct_high_120d,same_horizon_early_entry_shadow_with_post_20pct_eligible_pit_stock_days,36788,7423,1037,0.122213765358269,0.13970092954331134,1.143086698407326,0.13970092954331134,0.07530647985989491,257,840,126,190,7,28,0.09389734608648795,0.03857280617164899,0.14271938283510124,0.027965284474445518,0.08389585342333655,64.65573770491804,62.0,69.465,117.3230403800475,0.9947460595446584,0.6117472719924559,0.0,0.0,6386,0.8602990704566886,-0.18607775571808693,False,True,False,False,shadow_audit_only,,,,,,,,,,,,,,,,,False,univariate_screen_only,p0_5_shadow_audit,shadow,ret_rank_jump20_60;ret60_universe_pctile_p0_5
