audit_scope,factor_id,usable_date_count_before,usable_date_count_after,train_missing_share_before,train_missing_share_after,raw_rank_mean,raw_rank_std,neutralized_rank_mean,neutralized_rank_std,signal_date,neutralization_failure_count,neutralization_status
date,,,,,,,,,,2020-12-18,0.0,ok
date,,,,,,,,,,2020-12-25,0.0,ok
date,,,,,,,,,,2020-12-31,0.0,ok
date,,,,,,,,,,2021-01-08,0.0,ok
date,,,,,,,,,,2021-01-15,0.0,ok
date,,,,,,,,,,2021-01-22,0.0,ok
date,,,,,,,,,,2021-01-29,0.0,ok
date,,,,,,,,,,2021-02-05,0.0,ok
date,,,,,,,,,,2021-02-10,0.0,ok
date,,,,,,,,,,2021-02-19,0.0,ok
date,,,,,,,,,,2021-02-26,0.0,ok
date,,,,,,,,,,2021-03-05,0.0,ok
date,,,,,,,,,,2021-03-12,1.0,partial_missing_factor_dates
date,,,,,,,,,,2021-03-19,0.0,ok
date,,,,,,,,,,2021-03-26,0.0,ok
date,,,,,,,,,,2021-04-02,0.0,ok
date,,,,,,,,,,2021-04-09,0.0,ok
date,,,,,,,,,,2021-04-16,1.0,partial_missing_factor_dates
date,,,,,,,,,,2021-04-23,0.0,ok
date,,,,,,,,,,2021-04-30,0.0,ok
date,,,,,,,,,,2021-05-07,0.0,ok
date,,,,,,,,,,2021-05-14,0.0,ok
date,,,,,,,,,,2021-05-21,0.0,ok
date,,,,,,,,,,2021-05-28,0.0,ok
date,,,,,,,,,,2021-06-04,0.0,ok
date,,,,,,,,,,2021-06-11,0.0,ok
date,,,,,,,,,,2021-06-18,0.0,ok
date,,,,,,,,,,2021-06-25,0.0,ok
date,,,,,,,,,,2021-07-02,0.0,ok
date,,,,,,,,,,2021-07-09,0.0,ok
date,,,,,,,,,,2021-07-16,0.0,ok
date,,,,,,,,,,2021-07-23,0.0,ok
date,,,,,,,,,,2021-07-30,0.0,ok
date,,,,,,,,,,2021-08-06,9.0,partial_missing_factor_dates
date,,,,,,,,,,2021-08-13,4.0,partial_missing_factor_dates
date,,,,,,,,,,2021-08-20,0.0,ok
date,,,,,,,,,,2021-08-27,0.0,ok
date,,,,,,,,,,2021-09-03,1.0,partial_missing_factor_dates
date,,,,,,,,,,2021-09-10,1.0,partial_missing_factor_dates
date,,,,,,,,,,2021-09-17,0.0,ok
date,,,,,,,,,,2021-09-24,0.0,ok
date,,,,,,,,,,2021-09-30,0.0,ok
date,,,,,,,,,,2021-10-08,0.0,ok
date,,,,,,,,,,2021-10-15,0.0,ok
date,,,,,,,,,,2021-10-22,0.0,ok
date,,,,,,,,,,2021-10-29,0.0,ok
date,,,,,,,,,,2021-11-05,0.0,ok
date,,,,,,,,,,2021-11-12,0.0,ok
date,,,,,,,,,,2021-11-19,0.0,ok
date,,,,,,,,,,2021-11-26,0.0,ok
date,,,,,,,,,,2021-12-03,0.0,ok
date,,,,,,,,,,2021-12-10,0.0,ok
date,,,,,,,,,,2021-12-17,0.0,ok
date,,,,,,,,,,2021-12-24,0.0,ok
date,,,,,,,,,,2021-12-31,0.0,ok
date,,,,,,,,,,2022-01-07,0.0,ok
date,,,,,,,,,,2022-01-14,0.0,ok
date,,,,,,,,,,2022-01-21,0.0,ok
date,,,,,,,,,,2022-01-28,0.0,ok
date,,,,,,,,,,2022-02-11,0.0,ok
date,,,,,,,,,,2022-02-18,0.0,ok
date,,,,,,,,,,2022-02-25,0.0,ok
date,,,,,,,,,,2022-03-04,0.0,ok
date,,,,,,,,,,2022-03-11,0.0,ok
date,,,,,,,,,,2022-03-18,0.0,ok
date,,,,,,,,,,2022-03-25,0.0,ok
date,,,,,,,,,,2022-04-01,0.0,ok
date,,,,,,,,,,2022-04-08,0.0,ok
date,,,,,,,,,,2022-04-15,0.0,ok
date,,,,,,,,,,2022-04-22,0.0,ok
date,,,,,,,,,,2022-04-29,1.0,partial_missing_factor_dates
date,,,,,,,,,,2022-05-06,0.0,ok
date,,,,,,,,,,2022-05-13,0.0,ok
date,,,,,,,,,,2022-05-27,0.0,ok
date,,,,,,,,,,2022-06-02,0.0,ok
date,,,,,,,,,,2022-06-10,0.0,ok
date,,,,,,,,,,2022-06-17,0.0,ok
date,,,,,,,,,,2022-06-24,0.0,ok
date,,,,,,,,,,2022-07-01,0.0,ok
date,,,,,,,,,,2022-07-08,0.0,ok
date,,,,,,,,,,2022-07-15,0.0,ok
date,,,,,,,,,,2022-07-22,0.0,ok
date,,,,,,,,,,2022-07-29,0.0,ok
date,,,,,,,,,,2022-08-05,0.0,ok
date,,,,,,,,,,2022-08-12,0.0,ok
date,,,,,,,,,,2022-08-19,0.0,ok
date,,,,,,,,,,2022-08-26,0.0,ok
date,,,,,,,,,,2022-09-02,0.0,ok
date,,,,,,,,,,2022-09-09,0.0,ok
date,,,,,,,,,,2022-09-16,0.0,ok
date,,,,,,,,,,2022-09-23,0.0,ok
date,,,,,,,,,,2022-09-30,0.0,ok
date,,,,,,,,,,2022-10-14,0.0,ok
date,,,,,,,,,,2022-10-21,0.0,ok
date,,,,,,,,,,2022-10-28,0.0,ok
date,,,,,,,,,,2022-11-04,0.0,ok
date,,,,,,,,,,2022-11-11,0.0,ok
date,,,,,,,,,,2022-11-18,0.0,ok
date,,,,,,,,,,2022-11-25,0.0,ok
date,,,,,,,,,,2022-12-02,0.0,ok
date,,,,,,,,,,2022-12-09,0.0,ok
date,,,,,,,,,,2022-12-16,0.0,ok
date,,,,,,,,,,2022-12-23,0.0,ok
date,,,,,,,,,,2022-12-30,0.0,ok
date,,,,,,,,,,2023-01-06,0.0,ok
date,,,,,,,,,,2023-01-13,1.0,partial_missing_factor_dates
date,,,,,,,,,,2023-01-20,0.0,ok
date,,,,,,,,,,2023-02-03,0.0,ok
date,,,,,,,,,,2023-02-10,0.0,ok
date,,,,,,,,,,2023-02-17,0.0,ok
date,,,,,,,,,,2023-02-24,0.0,ok
date,,,,,,,,,,2023-03-03,0.0,ok
date,,,,,,,,,,2023-03-10,0.0,ok
date,,,,,,,,,,2023-03-17,0.0,ok
date,,,,,,,,,,2023-03-24,0.0,ok
date,,,,,,,,,,2023-03-31,0.0,ok
date,,,,,,,,,,2023-04-07,0.0,ok
date,,,,,,,,,,2023-04-14,0.0,ok
date,,,,,,,,,,2023-04-21,0.0,ok
date,,,,,,,,,,2023-04-28,0.0,ok
date,,,,,,,,,,2023-05-05,0.0,ok
date,,,,,,,,,,2023-05-12,0.0,ok
date,,,,,,,,,,2023-05-19,0.0,ok
date,,,,,,,,,,2023-05-26,0.0,ok
date,,,,,,,,,,2023-06-02,0.0,ok
date,,,,,,,,,,2023-06-09,0.0,ok
date,,,,,,,,,,2023-06-16,0.0,ok
date,,,,,,,,,,2023-06-21,0.0,ok
date,,,,,,,,,,2023-06-30,0.0,ok
date,,,,,,,,,,2023-07-07,0.0,ok
date,,,,,,,,,,2023-07-14,0.0,ok
date,,,,,,,,,,2023-07-21,0.0,ok
date,,,,,,,,,,2023-07-28,0.0,ok
date,,,,,,,,,,2023-08-04,0.0,ok
date,,,,,,,,,,2023-08-11,0.0,ok
date,,,,,,,,,,2023-08-18,0.0,ok
date,,,,,,,,,,2023-08-25,0.0,ok
date,,,,,,,,,,2023-09-01,0.0,ok
date,,,,,,,,,,2023-09-08,0.0,ok
date,,,,,,,,,,2023-09-15,0.0,ok
date,,,,,,,,,,2023-09-22,0.0,ok
date,,,,,,,,,,2023-09-28,0.0,ok
date,,,,,,,,,,2023-10-13,0.0,ok
date,,,,,,,,,,2023-10-20,0.0,ok
date,,,,,,,,,,2023-10-27,0.0,ok
date,,,,,,,,,,2023-11-03,0.0,ok
date,,,,,,,,,,2023-11-10,0.0,ok
date,,,,,,,,,,2023-11-17,0.0,ok
date,,,,,,,,,,2023-11-24,0.0,ok
date,,,,,,,,,,2023-12-01,0.0,ok
date,,,,,,,,,,2023-12-08,0.0,ok
date,,,,,,,,,,2023-12-15,0.0,ok
date,,,,,,,,,,2023-12-22,0.0,ok
date,,,,,,,,,,2023-12-29,0.0,ok
date,,,,,,,,,,2024-01-05,0.0,ok
date,,,,,,,,,,2024-01-12,0.0,ok
date,,,,,,,,,,2024-01-19,0.0,ok
date,,,,,,,,,,2024-01-26,0.0,ok
date,,,,,,,,,,2024-02-02,0.0,ok
date,,,,,,,,,,2024-02-08,0.0,ok
date,,,,,,,,,,2024-02-23,0.0,ok
date,,,,,,,,,,2024-03-01,1.0,partial_missing_factor_dates
date,,,,,,,,,,2024-03-08,0.0,ok
date,,,,,,,,,,2024-03-15,1.0,partial_missing_factor_dates
date,,,,,,,,,,2024-03-22,0.0,ok
date,,,,,,,,,,2024-03-29,1.0,partial_missing_factor_dates
date,,,,,,,,,,2024-04-03,0.0,ok
date,,,,,,,,,,2024-04-12,0.0,ok
date,,,,,,,,,,2024-04-19,0.0,ok
date,,,,,,,,,,2024-04-26,0.0,ok
date,,,,,,,,,,2024-04-30,0.0,ok
date,,,,,,,,,,2024-05-10,0.0,ok
date,,,,,,,,,,2024-05-17,0.0,ok
date,,,,,,,,,,2024-05-24,0.0,ok
date,,,,,,,,,,2024-05-31,0.0,ok
date,,,,,,,,,,2024-06-07,0.0,ok
date,,,,,,,,,,2024-06-14,0.0,ok
date,,,,,,,,,,2024-06-21,0.0,ok
date,,,,,,,,,,2024-06-28,0.0,ok
date,,,,,,,,,,2024-07-05,0.0,ok
date,,,,,,,,,,2024-07-12,0.0,ok
date,,,,,,,,,,2024-07-19,0.0,ok
date,,,,,,,,,,2024-07-26,0.0,ok
date,,,,,,,,,,2024-08-02,0.0,ok
date,,,,,,,,,,2024-08-09,0.0,ok
date,,,,,,,,,,2024-08-16,0.0,ok
date,,,,,,,,,,2024-08-23,0.0,ok
date,,,,,,,,,,2024-08-30,0.0,ok
date,,,,,,,,,,2024-09-06,0.0,ok
date,,,,,,,,,,2024-09-13,0.0,ok
date,,,,,,,,,,2024-09-20,0.0,ok
date,,,,,,,,,,2024-09-27,1.0,partial_missing_factor_dates
date,,,,,,,,,,2024-09-30,0.0,ok
date,,,,,,,,,,2024-10-11,0.0,ok
date,,,,,,,,,,2024-10-18,0.0,ok
date,,,,,,,,,,2024-10-25,0.0,ok
date,,,,,,,,,,2024-11-01,0.0,ok
date,,,,,,,,,,2024-11-08,0.0,ok
date,,,,,,,,,,2024-11-15,0.0,ok
date,,,,,,,,,,2024-11-22,0.0,ok
date,,,,,,,,,,2024-11-29,0.0,ok
date,,,,,,,,,,2024-12-06,0.0,ok
date,,,,,,,,,,2024-12-13,0.0,ok
date,,,,,,,,,,2024-12-20,0.0,ok
date,,,,,,,,,,2024-12-27,0.0,ok
date,,,,,,,,,,2025-01-03,0.0,ok
date,,,,,,,,,,2025-01-10,0.0,ok
date,,,,,,,,,,2025-01-17,0.0,ok
date,,,,,,,,,,2025-01-24,0.0,ok
date,,,,,,,,,,2025-01-27,0.0,ok
date,,,,,,,,,,2025-02-07,0.0,ok
date,,,,,,,,,,2025-02-14,0.0,ok
date,,,,,,,,,,2025-02-21,0.0,ok
date,,,,,,,,,,2025-02-28,0.0,ok
date,,,,,,,,,,2025-03-07,0.0,ok
date,,,,,,,,,,2025-03-14,0.0,ok
date,,,,,,,,,,2025-03-21,0.0,ok
date,,,,,,,,,,2025-03-28,0.0,ok
date,,,,,,,,,,2025-04-03,0.0,ok
date,,,,,,,,,,2025-04-11,0.0,ok
date,,,,,,,,,,2025-04-18,0.0,ok
date,,,,,,,,,,2025-04-25,0.0,ok
date,,,,,,,,,,2025-04-30,0.0,ok
date,,,,,,,,,,2025-05-09,0.0,ok
date,,,,,,,,,,2025-05-16,0.0,ok
date,,,,,,,,,,2025-05-23,0.0,ok
date,,,,,,,,,,2025-05-30,0.0,ok
date,,,,,,,,,,2025-06-06,0.0,ok
date,,,,,,,,,,2025-06-13,0.0,ok
date,,,,,,,,,,2025-06-20,0.0,ok
date,,,,,,,,,,2025-06-27,0.0,ok
date,,,,,,,,,,2025-07-04,0.0,ok
date,,,,,,,,,,2025-07-11,0.0,ok
date,,,,,,,,,,2025-07-18,0.0,ok
date,,,,,,,,,,2025-07-25,0.0,ok
date,,,,,,,,,,2025-08-01,0.0,ok
date,,,,,,,,,,2025-08-08,0.0,ok
date,,,,,,,,,,2025-08-15,1.0,partial_missing_factor_dates
date,,,,,,,,,,2025-08-22,0.0,ok
date,,,,,,,,,,2025-08-29,1.0,partial_missing_factor_dates
date,,,,,,,,,,2025-09-05,0.0,ok
date,,,,,,,,,,2025-09-12,0.0,ok
date,,,,,,,,,,2025-09-19,0.0,ok
date,,,,,,,,,,2025-09-26,0.0,ok
date,,,,,,,,,,2025-09-30,0.0,ok
date,,,,,,,,,,2025-10-10,0.0,ok
date,,,,,,,,,,2025-10-17,0.0,ok
date,,,,,,,,,,2025-10-24,1.0,partial_missing_factor_dates
date,,,,,,,,,,2025-10-31,0.0,ok
date,,,,,,,,,,2025-11-07,0.0,ok
date,,,,,,,,,,2025-11-14,0.0,ok
date,,,,,,,,,,2025-11-21,0.0,ok
date,,,,,,,,,,2025-11-28,0.0,ok
date,,,,,,,,,,2025-12-05,0.0,ok
date,,,,,,,,,,2025-12-12,0.0,ok
date,,,,,,,,,,2025-12-19,0.0,ok
date,,,,,,,,,,2025-12-26,0.0,ok
date,,,,,,,,,,2025-12-31,0.0,ok
