primitive_seed_id,token,token_type,token_source,mapped_formula_component,asof_rule,coverage_status,unmapped_token_count,context_slice_only_token_count,raw_numeric_threshold_token_count,leaf_or_tree_token_count,fold_id,oof_support_count,oof_weighted_support,token_coverage_pass,pass
E10C_SEED_4a9044adbaa2f918,industry_relative_strength_vs_market_60d >= train_q30_35 and industry_relative_strength_vs_market_20d <= train_q90_95 and market_breadth_20d >= train_q45_50,quantile_bucket_formula,frozen_path_pattern,industry_relative_strength_vs_market_60d >= train_q30_35 and industry_relative_strength_vs_market_20d <= train_q90_95 and market_breadth_20d >= train_q45_50,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,197,201.20045906703214,True,True
E10C_SEED_4a9044adbaa2f918,industry_relative_strength_vs_market_60d >= train_q30_35 and industry_relative_strength_vs_market_20d <= train_q90_95 and market_breadth_20d >= train_q45_50,quantile_bucket_formula,frozen_path_pattern,industry_relative_strength_vs_market_60d >= train_q30_35 and industry_relative_strength_vs_market_20d <= train_q90_95 and market_breadth_20d >= train_q45_50,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,48,68.20456153502789,True,True
E10C_SEED_4a9044adbaa2f918,industry_relative_strength_vs_market_60d >= train_q30_35 and industry_relative_strength_vs_market_20d <= train_q90_95 and market_breadth_20d >= train_q45_50,quantile_bucket_formula,frozen_path_pattern,industry_relative_strength_vs_market_60d >= train_q30_35 and industry_relative_strength_vs_market_20d <= train_q90_95 and market_breadth_20d >= train_q45_50,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,255,295.2097548600415,True,True
E10C_SEED_970a764a07cfc2cb,prelaunch_drawdown_120d <= train_q55_60 and atr20_pct_market_rank <= train_q55_60 and atr_like_10 >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,prelaunch_drawdown_120d <= train_q55_60 and atr20_pct_market_rank <= train_q55_60 and atr_like_10 >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,863,827.2358620162945,True,True
E10C_SEED_970a764a07cfc2cb,prelaunch_drawdown_120d <= train_q55_60 and atr20_pct_market_rank <= train_q55_60 and atr_like_10 >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,prelaunch_drawdown_120d <= train_q55_60 and atr20_pct_market_rank <= train_q55_60 and atr_like_10 >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,581,456.14692102742447,True,True
E10C_SEED_970a764a07cfc2cb,prelaunch_drawdown_120d <= train_q55_60 and atr20_pct_market_rank <= train_q55_60 and atr_like_10 >= train_q00_05,quantile_bucket_formula,frozen_path_pattern,prelaunch_drawdown_120d <= train_q55_60 and atr20_pct_market_rank <= train_q55_60 and atr_like_10 >= train_q00_05,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,268,304.7510422482739,True,True
E10C_SEED_e7d3ad15ee2dc1db,industry_relative_strength_vs_market_60d >= train_q30_35 and industry_relative_strength_vs_market_20d <= train_q90_95 and market_breadth_20d <= train_q45_50,quantile_bucket_formula,frozen_path_pattern,industry_relative_strength_vs_market_60d >= train_q30_35 and industry_relative_strength_vs_market_20d <= train_q90_95 and market_breadth_20d <= train_q45_50,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,252,274.8804001565681,True,True
E10C_SEED_e7d3ad15ee2dc1db,industry_relative_strength_vs_market_60d >= train_q30_35 and industry_relative_strength_vs_market_20d <= train_q90_95 and market_breadth_20d <= train_q45_50,quantile_bucket_formula,frozen_path_pattern,industry_relative_strength_vs_market_60d >= train_q30_35 and industry_relative_strength_vs_market_20d <= train_q90_95 and market_breadth_20d <= train_q45_50,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,326,455.68235088092104,True,True
E10C_SEED_e7d3ad15ee2dc1db,industry_relative_strength_vs_market_60d >= train_q30_35 and industry_relative_strength_vs_market_20d <= train_q90_95 and market_breadth_20d <= train_q45_50,quantile_bucket_formula,frozen_path_pattern,industry_relative_strength_vs_market_60d >= train_q30_35 and industry_relative_strength_vs_market_20d <= train_q90_95 and market_breadth_20d <= train_q45_50,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,548,528.6900591709848,True,True
E10C_SEED_2ed424dc8a601fc6,atr_like_10 <= train_q75_80 and volatility_return_std_10 >= train_q10_15 and volatility_return_std_10 >= train_q45_50,quantile_bucket_formula,frozen_path_pattern,atr_like_10 <= train_q75_80 and volatility_return_std_10 >= train_q10_15 and volatility_return_std_10 >= train_q45_50,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,285,223.40213463829446,True,True
E10C_SEED_2ed424dc8a601fc6,atr_like_10 <= train_q75_80 and volatility_return_std_10 >= train_q10_15 and volatility_return_std_10 >= train_q45_50,quantile_bucket_formula,frozen_path_pattern,atr_like_10 <= train_q75_80 and volatility_return_std_10 >= train_q10_15 and volatility_return_std_10 >= train_q45_50,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,265,178.46144172861514,True,True
E10C_SEED_2ed424dc8a601fc6,atr_like_10 <= train_q75_80 and volatility_return_std_10 >= train_q10_15 and volatility_return_std_10 >= train_q45_50,quantile_bucket_formula,frozen_path_pattern,atr_like_10 <= train_q75_80 and volatility_return_std_10 >= train_q10_15 and volatility_return_std_10 >= train_q45_50,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,259,170.30108649186786,True,True
E10C_SEED_12c326ae4b214b07,atr20_pct_market_rank >= train_q40_45 and amplitude_20 >= train_q30_35 and atr_like_10 <= train_q75_80,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank >= train_q40_45 and amplitude_20 >= train_q30_35 and atr_like_10 <= train_q75_80,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2021,11,5.215350551312838,False,False
E10C_SEED_12c326ae4b214b07,atr20_pct_market_rank >= train_q40_45 and amplitude_20 >= train_q30_35 and atr_like_10 <= train_q75_80,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank >= train_q40_45 and amplitude_20 >= train_q30_35 and atr_like_10 <= train_q75_80,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,186,169.41275848345708,True,True
E10C_SEED_12c326ae4b214b07,atr20_pct_market_rank >= train_q40_45 and amplitude_20 >= train_q30_35 and atr_like_10 <= train_q75_80,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank >= train_q40_45 and amplitude_20 >= train_q30_35 and atr_like_10 <= train_q75_80,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,257,165.9781582020476,True,True
E10C_SEED_722d9681c64453db,atr20_pct_market_rank <= train_q45_50 and atr_like_10 >= train_q00_05 and ret_10d_market_rank <= train_q60_65,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank <= train_q45_50 and atr_like_10 >= train_q00_05 and ret_10d_market_rank <= train_q60_65,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,797,841.0537791603791,True,True
E10C_SEED_722d9681c64453db,atr20_pct_market_rank <= train_q45_50 and atr_like_10 >= train_q00_05 and ret_10d_market_rank <= train_q60_65,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank <= train_q45_50 and atr_like_10 >= train_q00_05 and ret_10d_market_rank <= train_q60_65,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,302,306.8866608085757,True,True
E10C_SEED_722d9681c64453db,atr20_pct_market_rank <= train_q45_50 and atr_like_10 >= train_q00_05 and ret_10d_market_rank <= train_q60_65,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank <= train_q45_50 and atr_like_10 >= train_q00_05 and ret_10d_market_rank <= train_q60_65,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,212,310.6024556997561,True,True
E10C_SEED_4d73c55103327fa7,atr_like_10 <= train_q80_85 and atr_like_10 >= train_q00_05 and atr20_pct_market_rank <= train_q35_40,quantile_bucket_formula,frozen_path_pattern,atr_like_10 <= train_q80_85 and atr_like_10 >= train_q00_05 and atr20_pct_market_rank <= train_q35_40,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,731,725.2877515698193,True,True
E10C_SEED_4d73c55103327fa7,atr_like_10 <= train_q80_85 and atr_like_10 >= train_q00_05 and atr20_pct_market_rank <= train_q35_40,quantile_bucket_formula,frozen_path_pattern,atr_like_10 <= train_q80_85 and atr_like_10 >= train_q00_05 and atr20_pct_market_rank <= train_q35_40,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,321,284.68984183688224,True,True
E10C_SEED_4d73c55103327fa7,atr_like_10 <= train_q80_85 and atr_like_10 >= train_q00_05 and atr20_pct_market_rank <= train_q35_40,quantile_bucket_formula,frozen_path_pattern,atr_like_10 <= train_q80_85 and atr_like_10 >= train_q00_05 and atr20_pct_market_rank <= train_q35_40,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,274,357.6720150869563,True,True
E10C_SEED_eb51241f94f40c00,atr20_pct_market_rank <= train_q45_50 and atr20_pct <= train_q30_35 and volume_price_divergence_10 <= train_q80_85,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank <= train_q45_50 and atr20_pct <= train_q30_35 and volume_price_divergence_10 <= train_q80_85,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,234,255.83922036060412,True,True
E10C_SEED_eb51241f94f40c00,atr20_pct_market_rank <= train_q45_50 and atr20_pct <= train_q30_35 and volume_price_divergence_10 <= train_q80_85,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank <= train_q45_50 and atr20_pct <= train_q30_35 and volume_price_divergence_10 <= train_q80_85,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,212,206.73255407705665,True,True
E10C_SEED_eb51241f94f40c00,atr20_pct_market_rank <= train_q45_50 and atr20_pct <= train_q30_35 and volume_price_divergence_10 <= train_q80_85,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank <= train_q45_50 and atr20_pct <= train_q30_35 and volume_price_divergence_10 <= train_q80_85,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,413,491.3463218040114,True,True
E10C_SEED_5f7a994453400c07,atr20_pct_market_rank <= train_q40_45 and atr_like_10 >= train_q00_05 and ret_10d_market_rank <= train_q60_65,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank <= train_q40_45 and atr_like_10 >= train_q00_05 and ret_10d_market_rank <= train_q60_65,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,785,833.7041174469213,True,True
E10C_SEED_5f7a994453400c07,atr20_pct_market_rank <= train_q40_45 and atr_like_10 >= train_q00_05 and ret_10d_market_rank <= train_q60_65,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank <= train_q40_45 and atr_like_10 >= train_q00_05 and ret_10d_market_rank <= train_q60_65,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,259,257.84169387657766,True,True
E10C_SEED_5f7a994453400c07,atr20_pct_market_rank <= train_q40_45 and atr_like_10 >= train_q00_05 and ret_10d_market_rank <= train_q60_65,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank <= train_q40_45 and atr_like_10 >= train_q00_05 and ret_10d_market_rank <= train_q60_65,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,193,287.0843847893368,True,True
E10C_SEED_1c045a63b5921a43,atr20_pct_market_rank >= train_q45_50 and close_over_close_20d <= train_q90_95 and volume_price_divergence_20 >= train_q35_40,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank >= train_q45_50 and close_over_close_20d <= train_q90_95 and volume_price_divergence_20 >= train_q35_40,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,51,28.148932829236095,True,True
E10C_SEED_1c045a63b5921a43,atr20_pct_market_rank >= train_q45_50 and close_over_close_20d <= train_q90_95 and volume_price_divergence_20 >= train_q35_40,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank >= train_q45_50 and close_over_close_20d <= train_q90_95 and volume_price_divergence_20 >= train_q35_40,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,238,283.7525472041091,True,True
E10C_SEED_1c045a63b5921a43,atr20_pct_market_rank >= train_q45_50 and close_over_close_20d <= train_q90_95 and volume_price_divergence_20 >= train_q35_40,quantile_bucket_formula,frozen_path_pattern,atr20_pct_market_rank >= train_q45_50 and close_over_close_20d <= train_q90_95 and volume_price_divergence_20 >= train_q35_40,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,291,268.03286397980935,True,True
E10C_SEED_ac7436b48bcf6113,atr_like_10 <= train_q80_85 and atr_like_10 >= train_q00_05 and industry_relative_strength_vs_market_60d <= train_q30_35,quantile_bucket_formula,frozen_path_pattern,atr_like_10 <= train_q80_85 and atr_like_10 >= train_q00_05 and industry_relative_strength_vs_market_60d <= train_q30_35,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,510,470.91690297344303,True,True
E10C_SEED_ac7436b48bcf6113,atr_like_10 <= train_q80_85 and atr_like_10 >= train_q00_05 and industry_relative_strength_vs_market_60d <= train_q30_35,quantile_bucket_formula,frozen_path_pattern,atr_like_10 <= train_q80_85 and atr_like_10 >= train_q00_05 and industry_relative_strength_vs_market_60d <= train_q30_35,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,428,309.1796124398506,True,True
E10C_SEED_ac7436b48bcf6113,atr_like_10 <= train_q80_85 and atr_like_10 >= train_q00_05 and industry_relative_strength_vs_market_60d <= train_q30_35,quantile_bucket_formula,frozen_path_pattern,atr_like_10 <= train_q80_85 and atr_like_10 >= train_q00_05 and industry_relative_strength_vs_market_60d <= train_q30_35,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,108,105.0283849500083,True,True
E10C_SEED_9b5d3920286f0b7e,prelaunch_drawdown_120d >= train_q00_05 and volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,prelaunch_drawdown_120d >= train_q00_05 and volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,956,940.4872167261829,True,True
E10C_SEED_9b5d3920286f0b7e,prelaunch_drawdown_120d >= train_q00_05 and volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,prelaunch_drawdown_120d >= train_q00_05 and volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,630,598.5113928402857,True,True
E10C_SEED_9b5d3920286f0b7e,prelaunch_drawdown_120d >= train_q00_05 and volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,prelaunch_drawdown_120d >= train_q00_05 and volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,545,436.7844053636321,True,True
E10C_SEED_79ebefb05fe2f143,industry_relative_strength_vs_market_20d <= train_q90_95 and prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20,quantile_bucket_formula,frozen_path_pattern,industry_relative_strength_vs_market_20d <= train_q90_95 and prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,941,895.0314604788065,True,True
E10C_SEED_79ebefb05fe2f143,industry_relative_strength_vs_market_20d <= train_q90_95 and prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20,quantile_bucket_formula,frozen_path_pattern,industry_relative_strength_vs_market_20d <= train_q90_95 and prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,575,577.7129675459114,True,True
E10C_SEED_79ebefb05fe2f143,industry_relative_strength_vs_market_20d <= train_q90_95 and prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20,quantile_bucket_formula,frozen_path_pattern,industry_relative_strength_vs_market_20d <= train_q90_95 and prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,664,640.3266536271842,True,True
E10C_SEED_e50ef99f7ef050cd,intraday_range_pct >= train_q15_20 and rank_evaporation_2d <= train_q90_95 and turnover_proxy_ratio_10 <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,intraday_range_pct >= train_q15_20 and rank_evaporation_2d <= train_q90_95 and turnover_proxy_ratio_10 <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,919,877.8843930877467,True,True
E10C_SEED_e50ef99f7ef050cd,intraday_range_pct >= train_q15_20 and rank_evaporation_2d <= train_q90_95 and turnover_proxy_ratio_10 <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,intraday_range_pct >= train_q15_20 and rank_evaporation_2d <= train_q90_95 and turnover_proxy_ratio_10 <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,747,684.3501903734173,True,True
E10C_SEED_e50ef99f7ef050cd,intraday_range_pct >= train_q15_20 and rank_evaporation_2d <= train_q90_95 and turnover_proxy_ratio_10 <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,intraday_range_pct >= train_q15_20 and rank_evaporation_2d <= train_q90_95 and turnover_proxy_ratio_10 <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,600,481.8354627227373,True,True
E10C_SEED_40004587d59a2005,volatility_return_std_10 >= train_q10_15 and rank_evaporation_2d <= train_q90_95 and atr20_pct_market_rank <= train_q70_75,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and rank_evaporation_2d <= train_q90_95 and atr20_pct_market_rank <= train_q70_75,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,996,972.5520418895644,True,True
E10C_SEED_40004587d59a2005,volatility_return_std_10 >= train_q10_15 and rank_evaporation_2d <= train_q90_95 and atr20_pct_market_rank <= train_q70_75,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and rank_evaporation_2d <= train_q90_95 and atr20_pct_market_rank <= train_q70_75,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,746,636.2021703771409,True,True
E10C_SEED_40004587d59a2005,volatility_return_std_10 >= train_q10_15 and rank_evaporation_2d <= train_q90_95 and atr20_pct_market_rank <= train_q70_75,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and rank_evaporation_2d <= train_q90_95 and atr20_pct_market_rank <= train_q70_75,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,507,401.7004403050073,True,True
E10C_SEED_5feefa16f26e4755,market_volatility_regime <= train_q40_45 and ret_20d_market_rank >= train_q05_10 and close_over_median_20 >= train_q05_10,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and ret_20d_market_rank >= train_q05_10 and close_over_median_20 >= train_q05_10,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2021,0,0.0,False,False
E10C_SEED_5feefa16f26e4755,market_volatility_regime <= train_q40_45 and ret_20d_market_rank >= train_q05_10 and close_over_median_20 >= train_q05_10,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and ret_20d_market_rank >= train_q05_10 and close_over_median_20 >= train_q05_10,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,114,130.00872938636377,True,True
E10C_SEED_5feefa16f26e4755,market_volatility_regime <= train_q40_45 and ret_20d_market_rank >= train_q05_10 and close_over_median_20 >= train_q05_10,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and ret_20d_market_rank >= train_q05_10 and close_over_median_20 >= train_q05_10,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,902,820.7681656600166,True,True
E10C_SEED_58680e7bdd22b33f,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q05_10 and volume_price_divergence_10 <= train_q80_85,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q05_10 and volume_price_divergence_10 <= train_q80_85,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2021,0,0.0,False,False
E10C_SEED_58680e7bdd22b33f,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q05_10 and volume_price_divergence_10 <= train_q80_85,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q05_10 and volume_price_divergence_10 <= train_q80_85,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,104,102.56189371532801,True,True
E10C_SEED_58680e7bdd22b33f,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q05_10 and volume_price_divergence_10 <= train_q80_85,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q05_10 and volume_price_divergence_10 <= train_q80_85,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,886,847.6304774758773,True,True
E10C_SEED_31d140345d6202e9,volatility_return_std_10 >= train_q10_15 and volume_price_divergence_10 <= train_q50_55 and industry_relative_strength_vs_market_20d <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and volume_price_divergence_10 <= train_q50_55 and industry_relative_strength_vs_market_20d <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,567,536.2348345113904,True,True
E10C_SEED_31d140345d6202e9,volatility_return_std_10 >= train_q10_15 and volume_price_divergence_10 <= train_q50_55 and industry_relative_strength_vs_market_20d <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and volume_price_divergence_10 <= train_q50_55 and industry_relative_strength_vs_market_20d <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,512,401.3731275455963,True,True
E10C_SEED_31d140345d6202e9,volatility_return_std_10 >= train_q10_15 and volume_price_divergence_10 <= train_q50_55 and industry_relative_strength_vs_market_20d <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and volume_price_divergence_10 <= train_q50_55 and industry_relative_strength_vs_market_20d <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,342,257.53782159070147,True,True
E10C_SEED_8cb8f354309d8901,volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95 and industry_relative_strength_vs_market_60d >= train_q40_45,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95 and industry_relative_strength_vs_market_60d >= train_q40_45,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,345,358.9023507291188,True,True
E10C_SEED_8cb8f354309d8901,volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95 and industry_relative_strength_vs_market_60d >= train_q40_45,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95 and industry_relative_strength_vs_market_60d >= train_q40_45,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,145,233.74872916494934,True,True
E10C_SEED_8cb8f354309d8901,volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95 and industry_relative_strength_vs_market_60d >= train_q40_45,quantile_bucket_formula,frozen_path_pattern,volatility_return_std_10 >= train_q10_15 and industry_relative_strength_vs_market_20d <= train_q90_95 and industry_relative_strength_vs_market_60d >= train_q40_45,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,449,344.5945252889107,True,True
E10C_SEED_de33354c36758954,market_volatility_regime <= train_q35_40 and close_over_ma_20 >= train_q05_10 and volume_price_divergence_5 <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q35_40 and close_over_ma_20 >= train_q05_10 and volume_price_divergence_5 <= train_q90_95,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2021,0,0.0,False,False
E10C_SEED_de33354c36758954,market_volatility_regime <= train_q35_40 and close_over_ma_20 >= train_q05_10 and volume_price_divergence_5 <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q35_40 and close_over_ma_20 >= train_q05_10 and volume_price_divergence_5 <= train_q90_95,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2022,1,0.7052929487109297,False,False
E10C_SEED_de33354c36758954,market_volatility_regime <= train_q35_40 and close_over_ma_20 >= train_q05_10 and volume_price_divergence_5 <= train_q90_95,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q35_40 and close_over_ma_20 >= train_q05_10 and volume_price_divergence_5 <= train_q90_95,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,923,909.3135313036569,True,True
E10C_SEED_d0c04378fa7fe9e7,market_volatility_regime <= train_q40_45 and volume_price_divergence_10 <= train_q80_85 and high_close_ratio >= train_q05_10,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and volume_price_divergence_10 <= train_q80_85 and high_close_ratio >= train_q05_10,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2021,0,0.0,False,False
E10C_SEED_d0c04378fa7fe9e7,market_volatility_regime <= train_q40_45 and volume_price_divergence_10 <= train_q80_85 and high_close_ratio >= train_q05_10,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and volume_price_divergence_10 <= train_q80_85 and high_close_ratio >= train_q05_10,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,86,83.7335149279725,True,True
E10C_SEED_d0c04378fa7fe9e7,market_volatility_regime <= train_q40_45 and volume_price_divergence_10 <= train_q80_85 and high_close_ratio >= train_q05_10,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q40_45 and volume_price_divergence_10 <= train_q80_85 and high_close_ratio >= train_q05_10,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,791,733.2453020519706,True,True
E10C_SEED_1f451b448cad4484,prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20 and atr20_pct_market_rank >= train_q50_55,quantile_bucket_formula,frozen_path_pattern,prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20 and atr20_pct_market_rank >= train_q50_55,feature_asof_date = signal_date,covered,0,0,0,0,fold_2021,73,97.78620211827074,True,True
E10C_SEED_1f451b448cad4484,prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20 and atr20_pct_market_rank >= train_q50_55,quantile_bucket_formula,frozen_path_pattern,prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20 and atr20_pct_market_rank >= train_q50_55,feature_asof_date = signal_date,covered,0,0,0,0,fold_2022,225,209.29516780679677,True,True
E10C_SEED_1f451b448cad4484,prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20 and atr20_pct_market_rank >= train_q50_55,quantile_bucket_formula,frozen_path_pattern,prelaunch_drawdown_120d >= train_q00_05 and atr_like_10 >= train_q15_20 and atr20_pct_market_rank >= train_q50_55,feature_asof_date = signal_date,covered,0,0,0,0,fold_2023,474,397.14833695643387,True,True
E10C_SEED_9a5bd5bb93ccc5a9,market_volatility_regime <= train_q35_40 and volume_price_divergence_10 <= train_q75_80 and close_over_max_high_20 <= train_q95_100,quantile_bucket_formula,frozen_path_pattern,market_volatility_regime <= train_q35_40 and volume_price_divergence_10 <= train_q75_80 and close_over_max_high_20 <= train_q95_100,feature_asof_date = signal_date,insufficient_support,0,0,0,0,fold_2021,0,0.0,False,False
