datetime,instruments,ema_state,market_ok_entry,width_ok_entry,industry_ok_entry,trend_score_top20_entry,breakout_entry,pullback_entry,combined_entry,trend_score_median
2020-12-22,265,60,60,0,0,0,0,0,0,
2020-12-23,265,64,64,0,0,0,0,0,0,
2020-12-24,265,64,64,0,0,0,0,0,0,
2020-12-25,265,58,58,0,0,0,0,0,0,
2020-12-28,265,63,63,0,0,0,0,0,0,
2020-12-29,265,71,71,0,0,0,0,0,0,
2020-12-30,265,63,63,0,0,0,0,0,0,
2020-12-31,265,60,60,60,24,4,1,0,1,0.07951073653232592
2021-01-04,265,52,52,52,18,3,1,0,1,0.056699090909784304
2021-01-05,265,35,35,35,11,2,1,0,1,0.0962914146694488
2021-01-06,265,43,43,43,13,2,0,0,0,0.05446078220461231
2021-01-07,265,47,47,47,12,2,1,0,1,0.09897599528361753
2021-01-08,265,47,47,47,16,3,0,0,0,0.09472329208867389
2021-01-11,265,56,56,56,27,5,0,0,0,0.31166433398711874
2021-01-12,265,48,48,48,20,4,0,1,1,0.04100399375558748
2021-01-13,265,59,59,59,21,4,0,0,0,0.18757081426339628
2021-01-14,265,78,78,78,29,5,0,0,0,0.46255744981785996
2021-01-15,265,86,86,86,34,6,0,1,1,0.38477054425514956
2021-01-18,265,79,79,79,36,7,0,3,3,0.25042809156189794
2021-01-19,265,87,87,87,28,5,0,0,0,0.33654906759920955
2021-01-20,265,88,88,88,32,6,0,3,3,0.34209362152935296
2021-01-21,265,83,83,83,28,5,0,2,2,0.3553900931326356
2021-01-22,265,74,74,0,0,0,0,0,0,
2021-01-25,265,71,71,71,24,4,1,0,1,0.24954224546517884
2021-01-26,265,69,69,0,0,0,0,0,0,
2021-01-27,265,68,68,0,0,0,0,0,0,
2021-01-28,265,72,72,0,0,0,0,0,0,
2021-01-29,265,72,72,0,0,0,0,0,0,
2021-02-01,265,64,64,0,0,0,0,0,0,
2021-02-02,265,64,64,0,0,0,0,0,0,
2021-02-03,265,55,55,0,0,0,0,0,0,
2021-02-04,265,56,56,0,0,0,0,0,0,
2021-02-05,265,53,53,0,0,0,0,0,0,
2021-02-08,265,48,48,0,0,0,0,0,0,
2021-02-09,265,54,54,0,0,0,0,0,0,
2021-02-10,265,51,51,0,0,0,0,0,0,
2021-02-18,265,55,55,55,11,2,0,0,0,0.07812105366691462
2021-02-19,265,57,57,57,12,2,0,0,0,0.08402491264253936
2021-02-22,265,62,62,62,16,3,0,0,0,0.5715710742949708
2021-02-23,265,62,62,62,33,6,0,1,1,0.3415741266535862
2021-02-24,265,69,69,0,0,0,0,0,0,
2021-02-25,265,65,65,65,27,5,0,1,1,0.3139134463966238
2021-02-26,265,72,72,0,0,0,0,0,0,
2021-03-01,265,69,69,0,0,0,0,0,0,
2021-03-02,265,71,71,0,0,0,0,0,0,
2021-03-03,265,76,76,76,26,5,0,0,0,0.5845828152341914
2021-03-04,265,66,0,0,0,0,0,0,0,
2021-03-05,265,65,0,0,0,0,0,0,0,
2021-03-08,265,61,0,0,0,0,0,0,0,
2021-03-09,265,49,0,0,0,0,0,0,0,
2021-03-10,265,49,0,0,0,0,0,0,0,
2021-03-11,265,56,0,0,0,0,0,0,0,
2021-03-12,265,60,0,0,0,0,0,0,0,
2021-03-15,265,62,0,0,0,0,0,0,0,
2021-03-16,265,56,0,0,0,0,0,0,0,
2021-03-17,265,65,0,0,0,0,0,0,0,
2021-03-18,265,66,0,0,0,0,0,0,0,
2021-03-19,265,57,0,0,0,0,0,0,0,
2021-03-22,265,64,0,0,0,0,0,0,0,
2021-03-23,265,55,0,0,0,0,0,0,0,
2021-03-24,265,46,0,0,0,0,0,0,0,
2021-03-25,265,45,0,0,0,0,0,0,0,
2021-03-26,265,56,0,0,0,0,0,0,0,
2021-03-29,265,59,0,0,0,0,0,0,0,
2021-03-30,265,60,0,0,0,0,0,0,0,
2021-03-31,265,59,0,0,0,0,0,0,0,
2021-04-01,265,63,0,0,0,0,0,0,0,
2021-04-02,265,60,0,0,0,0,0,0,0,
2021-04-06,265,62,0,0,0,0,0,0,0,
2021-04-07,265,61,0,0,0,0,0,0,0,
2021-04-08,265,63,0,0,0,0,0,0,0,
2021-04-09,265,60,0,0,0,0,0,0,0,
2021-04-12,265,57,0,0,0,0,0,0,0,
2021-04-13,265,48,0,0,0,0,0,0,0,
2021-04-14,265,52,0,0,0,0,0,0,0,
2021-04-15,265,50,0,0,0,0,0,0,0,
2021-04-16,265,56,0,0,0,0,0,0,0,
2021-04-19,265,58,0,0,0,0,0,0,0,
2021-04-20,266,58,0,0,0,0,0,0,0,
2021-04-21,266,61,0,0,0,0,0,0,0,
2021-04-22,266,60,0,0,0,0,0,0,0,
2021-04-23,266,52,0,0,0,0,0,0,0,
2021-04-26,266,57,0,0,0,0,0,0,0,
2021-04-27,266,56,0,0,0,0,0,0,0,
2021-04-28,266,53,0,0,0,0,0,0,0,
2021-04-29,266,56,0,0,0,0,0,0,0,
2021-04-30,266,48,0,0,0,0,0,0,0,
2021-05-06,266,51,0,0,0,0,0,0,0,
2021-05-07,266,53,0,0,0,0,0,0,0,
2021-05-10,266,40,0,0,0,0,0,0,0,
2021-05-11,266,53,0,0,0,0,0,0,0,
2021-05-12,266,52,0,0,0,0,0,0,0,
2021-05-13,266,52,0,0,0,0,0,0,0,
2021-05-14,266,52,0,0,0,0,0,0,0,
2021-05-17,266,54,0,0,0,0,0,0,0,
2021-05-18,266,59,0,0,0,0,0,0,0,
2021-05-19,266,56,0,0,0,0,0,0,0,
2021-05-20,266,57,0,0,0,0,0,0,0,
2021-05-21,266,59,0,0,0,0,0,0,0,
2021-05-24,266,61,0,0,0,0,0,0,0,
2021-05-25,266,60,0,0,0,0,0,0,0,
2021-05-26,266,64,0,0,0,0,0,0,0,
2021-05-27,267,69,69,69,40,8,0,3,3,0.34213412261917325
2021-05-28,267,72,72,72,37,7,0,1,1,0.21227730197343797
2021-05-31,267,67,67,67,41,8,1,1,2,0.19340378489245325
2021-06-01,267,69,69,69,42,8,0,5,5,0.18231648199363915
2021-06-02,267,70,70,70,31,6,0,3,3,0.12919122663353574
2021-06-03,267,72,72,0,0,0,0,0,0,
2021-06-04,267,72,72,0,0,0,0,0,0,
2021-06-07,267,70,70,0,0,0,0,0,0,
2021-06-08,267,80,80,80,53,10,0,0,0,0.20842424507824142
2021-06-09,267,78,78,0,0,0,0,0,0,
2021-06-10,268,80,80,80,56,11,1,2,3,0.23618935951948547
2021-06-11,268,68,68,0,0,0,0,0,0,
2021-06-15,268,60,0,0,0,0,0,0,0,
2021-06-16,268,53,0,0,0,0,0,0,0,
2021-06-17,268,57,0,0,0,0,0,0,0,
2021-06-18,268,52,0,0,0,0,0,0,0,
2021-06-21,268,47,0,0,0,0,0,0,0,
2021-06-22,268,51,0,0,0,0,0,0,0,
2021-06-23,268,53,0,0,0,0,0,0,0,
2021-06-24,268,60,0,0,0,0,0,0,0,
2021-06-25,268,63,63,63,44,8,0,0,0,0.11193547952789967
2021-06-28,268,58,58,0,0,0,0,0,0,
2021-06-29,268,56,56,0,0,0,0,0,0,
2021-06-30,268,61,61,0,0,0,0,0,0,
2021-07-01,268,58,58,0,0,0,0,0,0,
2021-07-02,268,47,0,0,0,0,0,0,0,
2021-07-05,268,49,0,0,0,0,0,0,0,
2021-07-06,268,45,0,0,0,0,0,0,0,
2021-07-07,268,46,0,0,0,0,0,0,0,
2021-07-08,268,42,0,0,0,0,0,0,0,
2021-07-09,268,40,0,0,0,0,0,0,0,
2021-07-12,268,34,0,0,0,0,0,0,0,
2021-07-13,268,41,0,0,0,0,0,0,0,
2021-07-14,268,51,0,0,0,0,0,0,0,
2021-07-15,268,49,0,0,0,0,0,0,0,
2021-07-16,268,47,0,0,0,0,0,0,0,
2021-07-19,268,49,0,0,0,0,0,0,0,
2021-07-20,268,48,0,0,0,0,0,0,0,
2021-07-21,268,53,0,0,0,0,0,0,0,
2021-07-22,268,51,0,0,0,0,0,0,0,
2021-07-23,268,56,0,0,0,0,0,0,0,
2021-07-26,268,53,0,0,0,0,0,0,0,
2021-07-27,268,51,0,0,0,0,0,0,0,
2021-07-28,268,46,0,0,0,0,0,0,0,
2021-07-29,268,50,0,0,0,0,0,0,0,
2021-07-30,268,53,0,0,0,0,0,0,0,
2021-08-02,268,43,0,0,0,0,0,0,0,
2021-08-03,268,47,0,0,0,0,0,0,0,
2021-08-04,268,50,0,0,0,0,0,0,0,
2021-08-05,268,42,0,0,0,0,0,0,0,
2021-08-06,268,48,0,0,0,0,0,0,0,
2021-08-09,268,47,0,0,0,0,0,0,0,
2021-08-10,268,52,0,0,0,0,0,0,0,
2021-08-11,268,55,0,0,0,0,0,0,0,
2021-08-12,268,62,0,0,0,0,0,0,0,
2021-08-13,268,65,0,0,0,0,0,0,0,
2021-08-16,268,73,0,0,0,0,0,0,0,
2021-08-17,268,72,0,0,0,0,0,0,0,
2021-08-18,268,73,0,0,0,0,0,0,0,
2021-08-19,269,70,0,0,0,0,0,0,0,
2021-08-20,270,68,0,0,0,0,0,0,0,
2021-08-23,270,68,0,0,0,0,0,0,0,
2021-08-24,270,67,0,0,0,0,0,0,0,
2021-08-25,270,63,0,0,0,0,0,0,0,
2021-08-26,270,63,0,0,0,0,0,0,0,
2021-08-27,270,58,0,0,0,0,0,0,0,
2021-08-30,270,52,0,0,0,0,0,0,0,
2021-08-31,270,45,0,0,0,0,0,0,0,
2021-09-01,270,51,0,0,0,0,0,0,0,
2021-09-02,270,48,0,0,0,0,0,0,0,
2021-09-03,270,53,0,0,0,0,0,0,0,
2021-09-06,270,58,0,0,0,0,0,0,0,
2021-09-07,270,56,0,0,0,0,0,0,0,
2021-09-08,270,60,0,0,0,0,0,0,0,
2021-09-09,270,60,0,0,0,0,0,0,0,
2021-09-10,270,70,0,0,0,0,0,0,0,
2021-09-13,270,60,0,0,0,0,0,0,0,
2021-09-14,270,81,0,0,0,0,0,0,0,
2021-09-15,270,81,0,0,0,0,0,0,0,
2021-09-16,270,78,0,0,0,0,0,0,0,
2021-09-17,270,85,0,0,0,0,0,0,0,
2021-09-22,270,65,0,0,0,0,0,0,0,
2021-09-23,270,71,0,0,0,0,0,0,0,
2021-09-24,270,66,0,0,0,0,0,0,0,
2021-09-27,270,59,0,0,0,0,0,0,0,
2021-09-28,271,56,0,0,0,0,0,0,0,
2021-09-29,271,50,0,0,0,0,0,0,0,
2021-09-30,271,52,0,0,0,0,0,0,0,
2021-10-08,271,54,0,0,0,0,0,0,0,
2021-10-11,271,49,0,0,0,0,0,0,0,
2021-10-12,271,43,0,0,0,0,0,0,0,
2021-10-13,271,47,0,0,0,0,0,0,0,
2021-10-14,271,48,0,0,0,0,0,0,0,
2021-10-15,271,46,0,0,0,0,0,0,0,
2021-10-18,271,60,0,0,0,0,0,0,0,
2021-10-19,271,65,0,0,0,0,0,0,0,
2021-10-20,271,61,0,0,0,0,0,0,0,
2021-10-21,271,63,0,0,0,0,0,0,0,
2021-10-22,271,68,0,0,0,0,0,0,0,
2021-10-25,271,70,0,0,0,0,0,0,0,
2021-10-26,271,76,0,0,0,0,0,0,0,
2021-10-27,271,70,0,0,0,0,0,0,0,
2021-10-28,271,65,0,0,0,0,0,0,0,
2021-10-29,271,62,0,0,0,0,0,0,0,
2021-11-01,271,62,0,0,0,0,0,0,0,
2021-11-02,271,59,0,0,0,0,0,0,0,
2021-11-03,271,63,0,0,0,0,0,0,0,
2021-11-04,271,63,0,0,0,0,0,0,0,
2021-11-05,271,56,0,0,0,0,0,0,0,
2021-11-08,271,61,0,0,0,0,0,0,0,
2021-11-09,271,65,0,0,0,0,0,0,0,
2021-11-10,271,65,0,0,0,0,0,0,0,
2021-11-11,271,65,0,0,0,0,0,0,0,
2021-11-12,271,64,0,0,0,0,0,0,0,
2021-11-15,271,59,0,0,0,0,0,0,0,
2021-11-16,271,57,0,0,0,0,0,0,0,
2021-11-17,271,60,0,0,0,0,0,0,0,
2021-11-18,271,56,0,0,0,0,0,0,0,
2021-11-19,271,57,0,0,0,0,0,0,0,
2021-11-22,271,61,0,0,0,0,0,0,0,
2021-11-23,271,60,0,0,0,0,0,0,0,
2021-11-24,271,57,0,0,0,0,0,0,0,
2021-11-25,271,53,0,0,0,0,0,0,0,
2021-11-26,271,48,0,0,0,0,0,0,0,
2021-11-29,271,44,0,0,0,0,0,0,0,
2021-11-30,271,43,0,0,0,0,0,0,0,
2021-12-01,271,44,0,0,0,0,0,0,0,
2021-12-02,271,44,0,0,0,0,0,0,0,
2021-12-03,271,50,0,0,0,0,0,0,0,
2021-12-06,271,53,0,0,0,0,0,0,0,
2021-12-07,271,50,0,0,0,0,0,0,0,
2021-12-08,271,52,0,0,0,0,0,0,0,
2021-12-09,271,57,0,0,0,0,0,0,0,
2021-12-10,271,66,66,66,37,7,0,0,0,0.23213237181327517
2021-12-13,271,67,67,67,38,7,0,3,3,0.19054053697031187
2021-12-14,271,73,73,0,0,0,0,0,0,
2021-12-15,271,77,77,0,0,0,0,0,0,
2021-12-16,271,78,78,0,0,0,0,0,0,
2021-12-17,271,79,79,0,0,0,0,0,0,
2021-12-20,271,65,0,0,0,0,0,0,0,
2021-12-21,271,72,0,0,0,0,0,0,0,
2021-12-22,271,74,0,0,0,0,0,0,0,
2021-12-23,271,75,75,0,0,0,0,0,0,
2021-12-24,271,62,0,0,0,0,0,0,0,
2021-12-27,271,69,0,0,0,0,0,0,0,
2021-12-28,271,72,72,0,0,0,0,0,0,
2021-12-29,271,69,0,0,0,0,0,0,0,
2021-12-30,271,72,0,0,0,0,0,0,0,
2021-12-31,271,74,74,74,51,10,1,3,4,0.3912464447165415
2022-01-04,271,72,0,0,0,0,0,0,0,
2022-01-05,272,64,0,0,0,0,0,0,0,
2022-01-06,272,54,0,0,0,0,0,0,0,
2022-01-07,272,50,0,0,0,0,0,0,0,
2022-01-10,272,54,0,0,0,0,0,0,0,
2022-01-11,272,52,0,0,0,0,0,0,0,
2022-01-12,272,71,0,0,0,0,0,0,0,
2022-01-13,272,61,0,0,0,0,0,0,0,
2022-01-14,272,54,0,0,0,0,0,0,0,
2022-01-17,272,61,0,0,0,0,0,0,0,
2022-01-18,272,70,0,0,0,0,0,0,0,
2022-01-19,272,67,0,0,0,0,0,0,0,
2022-01-20,272,65,0,0,0,0,0,0,0,
2022-01-21,272,61,0,0,0,0,0,0,0,
2022-01-24,273,59,0,0,0,0,0,0,0,
2022-01-25,273,49,0,0,0,0,0,0,0,
2022-01-26,273,55,0,0,0,0,0,0,0,
2022-01-27,273,43,0,0,0,0,0,0,0,
2022-01-28,273,40,0,0,0,0,0,0,0,
2022-02-07,273,56,0,0,0,0,0,0,0,
2022-02-08,273,46,0,0,0,0,0,0,0,
2022-02-09,273,52,0,0,0,0,0,0,0,
2022-02-10,273,43,0,0,0,0,0,0,0,
2022-02-11,273,44,0,0,0,0,0,0,0,
2022-02-14,273,53,0,0,0,0,0,0,0,
2022-02-15,273,54,0,0,0,0,0,0,0,
2022-02-16,273,58,0,0,0,0,0,0,0,
2022-02-17,273,55,0,0,0,0,0,0,0,
2022-02-18,273,60,0,0,0,0,0,0,0,
2022-02-21,273,60,0,0,0,0,0,0,0,
2022-02-22,273,57,0,0,0,0,0,0,0,
2022-02-23,273,60,0,0,0,0,0,0,0,
2022-02-24,273,48,0,0,0,0,0,0,0,
2022-02-25,273,46,0,0,0,0,0,0,0,
2022-02-28,273,48,0,0,0,0,0,0,0,
2022-03-01,273,57,0,0,0,0,0,0,0,
2022-03-02,273,56,0,0,0,0,0,0,0,
2022-03-03,273,58,0,0,0,0,0,0,0,
2022-03-04,273,59,0,0,0,0,0,0,0,
2022-03-07,273,47,0,0,0,0,0,0,0,
2022-03-08,273,31,0,0,0,0,0,0,0,
2022-03-09,273,28,0,0,0,0,0,0,0,
2022-03-10,273,34,0,0,0,0,0,0,0,
2022-03-11,273,32,0,0,0,0,0,0,0,
2022-03-14,273,19,0,0,0,0,0,0,0,
2022-03-15,273,6,0,0,0,0,0,0,0,
2022-03-16,273,15,0,0,0,0,0,0,0,
2022-03-17,273,15,0,0,0,0,0,0,0,
2022-03-18,273,19,0,0,0,0,0,0,0,
2022-03-21,273,20,0,0,0,0,0,0,0,
2022-03-22,273,20,0,0,0,0,0,0,0,
2022-03-23,273,22,0,0,0,0,0,0,0,
2022-03-24,273,16,0,0,0,0,0,0,0,
2022-03-25,273,14,0,0,0,0,0,0,0,
2022-03-28,273,17,0,0,0,0,0,0,0,
2022-03-29,273,21,0,0,0,0,0,0,0,
2022-03-30,273,29,0,0,0,0,0,0,0,
2022-03-31,273,25,0,0,0,0,0,0,0,
2022-04-01,273,29,0,0,0,0,0,0,0,
2022-04-06,273,20,0,0,0,0,0,0,0,
2022-04-07,273,32,0,0,0,0,0,0,0,
2022-04-08,273,25,0,0,0,0,0,0,0,
2022-04-11,273,31,0,0,0,0,0,0,0,
2022-04-12,273,35,0,0,0,0,0,0,0,
2022-04-13,273,33,0,0,0,0,0,0,0,
2022-04-14,273,31,0,0,0,0,0,0,0,
2022-04-15,273,34,0,0,0,0,0,0,0,
2022-04-18,273,33,0,0,0,0,0,0,0,
2022-04-19,273,38,0,0,0,0,0,0,0,
2022-04-20,273,32,0,0,0,0,0,0,0,
2022-04-21,274,26,0,0,0,0,0,0,0,
2022-04-22,274,31,0,0,0,0,0,0,0,
2022-04-25,274,19,0,0,0,0,0,0,0,
2022-04-26,274,20,0,0,0,0,0,0,0,
2022-04-27,274,20,0,0,0,0,0,0,0,
2022-04-28,274,24,0,0,0,0,0,0,0,
2022-04-29,274,24,0,0,0,0,0,0,0,
2022-05-05,274,25,0,0,0,0,0,0,0,
2022-05-06,274,18,0,0,0,0,0,0,0,
2022-05-09,274,18,0,0,0,0,0,0,0,
2022-05-10,274,20,0,0,0,0,0,0,0,
2022-05-11,274,17,0,0,0,0,0,0,0,
2022-05-12,274,18,0,0,0,0,0,0,0,
2022-05-13,274,21,0,0,0,0,0,0,0,
2022-05-16,274,21,0,0,0,0,0,0,0,
2022-05-17,274,25,0,0,0,0,0,0,0,
2022-05-18,274,23,0,0,0,0,0,0,0,
2022-05-19,274,28,0,0,0,0,0,0,0,
2022-05-20,274,27,0,0,0,0,0,0,0,
2022-05-23,274,28,0,0,0,0,0,0,0,
2022-05-24,274,24,0,0,0,0,0,0,0,
2022-05-25,274,29,0,0,0,0,0,0,0,
2022-05-26,274,30,0,0,0,0,0,0,0,
2022-05-27,274,29,0,0,0,0,0,0,0,
2022-05-30,274,31,0,0,0,0,0,0,0,
2022-05-31,274,23,0,0,0,0,0,0,0,
2022-06-01,274,30,0,0,0,0,0,0,0,
2022-06-02,274,28,0,0,0,0,0,0,0,
2022-06-06,274,28,0,0,0,0,0,0,0,
2022-06-07,274,34,0,0,0,0,0,0,0,
2022-06-08,274,29,0,0,0,0,0,0,0,
2022-06-09,274,41,0,0,0,0,0,0,0,
2022-06-10,274,37,0,0,0,0,0,0,0,
2022-06-13,274,39,0,0,0,0,0,0,0,
2022-06-14,274,40,0,0,0,0,0,0,0,
2022-06-15,274,55,0,0,0,0,0,0,0,
2022-06-16,274,64,0,0,0,0,0,0,0,
2022-06-17,274,57,0,0,0,0,0,0,0,
2022-06-20,274,54,0,0,0,0,0,0,0,
2022-06-21,274,67,0,0,0,0,0,0,0,
2022-06-22,274,68,68,0,0,0,0,0,0,
2022-06-23,274,72,72,72,21,4,1,1,2,0.3718920387324029
2022-06-24,274,77,77,77,21,4,0,0,0,0.4910264433249078
2022-06-27,274,65,65,65,17,3,0,0,0,0.39642125744451584
2022-06-28,274,69,69,69,21,4,0,0,0,0.39509524927038986
2022-06-29,274,86,86,86,22,4,0,0,0,0.615246746979955
2022-06-30,274,81,81,81,23,4,0,2,2,0.3193407955578397
2022-07-01,275,92,92,92,30,6,0,0,0,0.532014753138504
2022-07-04,275,88,88,88,42,8,1,1,2,0.21430695802232516
2022-07-05,275,91,91,91,44,8,0,0,0,0.21672409688965305
2022-07-06,275,93,93,93,49,9,0,1,1,0.32574662139369137
2022-07-07,275,91,91,91,47,9,1,3,4,0.3886912631641358
2022-07-08,275,95,95,95,53,10,0,0,0,0.24531216905322487
2022-07-11,275,87,87,0,0,0,0,0,0,
2022-07-12,275,86,86,0,0,0,0,0,0,
2022-07-13,275,79,79,0,0,0,0,0,0,
2022-07-14,275,78,78,0,0,0,0,0,0,
2022-07-15,275,67,0,0,0,0,0,0,0,
2022-07-18,275,81,81,0,0,0,0,0,0,
2022-07-19,275,79,0,0,0,0,0,0,0,
2022-07-20,275,80,80,80,52,10,1,2,3,0.340377075553844
2022-07-21,275,75,0,0,0,0,0,0,0,
2022-07-22,275,76,0,0,0,0,0,0,0,
2022-07-25,275,75,0,0,0,0,0,0,0,
2022-07-26,275,82,0,0,0,0,0,0,0,
2022-07-27,275,78,0,0,0,0,0,0,0,
2022-07-28,275,74,0,0,0,0,0,0,0,
2022-07-29,275,64,0,0,0,0,0,0,0,
2022-08-01,275,64,0,0,0,0,0,0,0,
2022-08-02,275,48,0,0,0,0,0,0,0,
2022-08-03,275,45,0,0,0,0,0,0,0,
2022-08-04,275,57,0,0,0,0,0,0,0,
2022-08-05,275,51,0,0,0,0,0,0,0,
2022-08-08,275,59,0,0,0,0,0,0,0,
2022-08-09,275,51,0,0,0,0,0,0,0,
2022-08-10,275,46,0,0,0,0,0,0,0,
2022-08-11,275,57,0,0,0,0,0,0,0,
2022-08-12,275,53,0,0,0,0,0,0,0,
2022-08-15,275,59,0,0,0,0,0,0,0,
2022-08-16,275,59,0,0,0,0,0,0,0,
2022-08-17,275,65,0,0,0,0,0,0,0,
2022-08-18,275,60,0,0,0,0,0,0,0,
2022-08-19,275,56,0,0,0,0,0,0,0,
2022-08-22,275,58,0,0,0,0,0,0,0,
2022-08-23,275,58,0,0,0,0,0,0,0,
2022-08-24,275,48,0,0,0,0,0,0,0,
2022-08-25,275,46,0,0,0,0,0,0,0,
2022-08-26,275,49,0,0,0,0,0,0,0,
2022-08-29,275,55,0,0,0,0,0,0,0,
2022-08-30,275,58,0,0,0,0,0,0,0,
2022-08-31,275,46,0,0,0,0,0,0,0,
2022-09-01,275,46,0,0,0,0,0,0,0,
2022-09-02,275,48,0,0,0,0,0,0,0,
2022-09-05,275,48,0,0,0,0,0,0,0,
2022-09-06,275,54,0,0,0,0,0,0,0,
2022-09-07,275,55,0,0,0,0,0,0,0,
2022-09-08,275,55,0,0,0,0,0,0,0,
2022-09-09,275,56,0,0,0,0,0,0,0,
2022-09-13,275,60,0,0,0,0,0,0,0,
2022-09-14,275,67,0,0,0,0,0,0,0,
2022-09-15,275,61,0,0,0,0,0,0,0,
2022-09-16,275,55,0,0,0,0,0,0,0,
2022-09-19,275,49,0,0,0,0,0,0,0,
2022-09-20,275,51,0,0,0,0,0,0,0,
2022-09-21,275,51,0,0,0,0,0,0,0,
2022-09-22,275,41,0,0,0,0,0,0,0,
2022-09-23,275,37,0,0,0,0,0,0,0,
2022-09-26,275,32,0,0,0,0,0,0,0,
2022-09-27,275,33,0,0,0,0,0,0,0,
2022-09-28,275,40,0,0,0,0,0,0,0,
2022-09-29,275,35,0,0,0,0,0,0,0,
2022-09-30,275,37,0,0,0,0,0,0,0,
2022-10-10,275,37,0,0,0,0,0,0,0,
2022-10-11,275,32,0,0,0,0,0,0,0,
2022-10-12,275,37,0,0,0,0,0,0,0,
2022-10-13,275,28,0,0,0,0,0,0,0,
2022-10-14,275,37,0,0,0,0,0,0,0,
2022-10-17,275,36,0,0,0,0,0,0,0,
2022-10-18,275,32,0,0,0,0,0,0,0,
2022-10-19,275,26,0,0,0,0,0,0,0,
2022-10-20,275,26,0,0,0,0,0,0,0,
2022-10-21,275,29,0,0,0,0,0,0,0,
2022-10-24,275,26,0,0,0,0,0,0,0,
2022-10-25,275,26,0,0,0,0,0,0,0,
2022-10-26,275,28,0,0,0,0,0,0,0,
2022-10-27,275,23,0,0,0,0,0,0,0,
2022-10-28,275,19,0,0,0,0,0,0,0,
2022-10-31,275,17,0,0,0,0,0,0,0,
2022-11-01,275,23,0,0,0,0,0,0,0,
2022-11-02,275,25,0,0,0,0,0,0,0,
2022-11-03,275,26,0,0,0,0,0,0,0,
2022-11-04,275,29,0,0,0,0,0,0,0,
2022-11-07,275,31,0,0,0,0,0,0,0,
2022-11-08,275,34,0,0,0,0,0,0,0,
2022-11-09,275,35,0,0,0,0,0,0,0,
2022-11-10,275,35,0,0,0,0,0,0,0,
2022-11-11,275,38,0,0,0,0,0,0,0,
2022-11-14,275,39,0,0,0,0,0,0,0,
2022-11-15,275,40,0,0,0,0,0,0,0,
2022-11-16,275,47,0,0,0,0,0,0,0,
2022-11-17,275,52,0,0,0,0,0,0,0,
2022-11-18,275,52,0,0,0,0,0,0,0,
2022-11-21,275,51,0,0,0,0,0,0,0,
2022-11-22,275,56,0,0,0,0,0,0,0,
2022-11-23,275,55,0,0,0,0,0,0,0,
2022-11-24,275,58,0,0,0,0,0,0,0,
2022-11-25,275,52,0,0,0,0,0,0,0,
2022-11-28,275,57,0,0,0,0,0,0,0,
2022-11-29,275,56,0,0,0,0,0,0,0,
2022-11-30,275,58,0,0,0,0,0,0,0,
2022-12-01,275,72,0,0,0,0,0,0,0,
2022-12-02,275,85,0,0,0,0,0,0,0,
2022-12-05,275,57,0,0,0,0,0,0,0,
2022-12-06,275,72,0,0,0,0,0,0,0,
2022-12-07,275,86,0,0,0,0,0,0,0,
2022-12-08,275,88,0,0,0,0,0,0,0,
2022-12-09,275,82,0,0,0,0,0,0,0,
2022-12-12,275,87,87,87,58,11,3,0,3,0.3718419420022342
2022-12-13,275,89,89,89,54,10,0,2,2,0.39367031064184665
2022-12-14,275,88,88,88,49,9,1,1,2,0.32415050494095177
2022-12-15,275,90,90,0,0,0,0,0,0,
2022-12-16,275,90,90,0,0,0,0,0,0,
2022-12-19,275,66,66,0,0,0,0,0,0,
2022-12-20,275,59,0,0,0,0,0,0,0,
2022-12-21,275,61,0,0,0,0,0,0,0,
2022-12-22,276,59,0,0,0,0,0,0,0,
2022-12-23,276,53,0,0,0,0,0,0,0,
2022-12-26,276,55,0,0,0,0,0,0,0,
2022-12-27,276,65,65,0,0,0,0,0,0,
2022-12-28,276,62,62,0,0,0,0,0,0,
2022-12-29,276,56,0,0,0,0,0,0,0,
2022-12-30,276,63,63,0,0,0,0,0,0,
2023-01-03,276,65,65,0,0,0,0,0,0,
2023-01-04,276,61,61,0,0,0,0,0,0,
2023-01-05,276,65,65,0,0,0,0,0,0,
2023-01-06,276,71,71,0,0,0,0,0,0,
2023-01-09,276,71,71,71,34,6,1,0,1,0.3154028844110347
2023-01-10,276,73,73,73,38,7,0,0,0,0.3717646274696418
2023-01-11,276,74,74,74,36,7,0,0,0,0.37148744227002084
2023-01-12,276,82,82,0,0,0,0,0,0,
2023-01-13,276,81,81,81,39,7,1,1,2,0.43549840109413834
2023-01-16,276,68,68,68,30,6,1,0,1,0.2992811038015137
2023-01-17,276,71,71,71,27,5,0,0,0,0.3277070859812161
2023-01-18,276,84,84,84,39,7,0,0,0,0.4535429129208181
2023-01-19,276,82,82,82,39,7,0,2,2,0.38048687274931525
2023-01-20,276,84,84,84,42,8,1,1,2,0.21554931069116662
2023-01-30,276,89,89,89,43,8,0,0,0,0.2879596271509427
2023-01-31,276,94,94,94,44,8,0,1,1,0.2770672339080418
2023-02-01,277,90,90,90,45,9,0,1,1,0.1538481130882999
2023-02-02,277,104,104,104,47,9,0,0,0,0.26472542013216555
2023-02-03,277,110,110,110,47,9,1,1,2,0.25822912230881145
2023-02-06,277,110,110,110,37,7,0,0,0,0.3109660880761905
2023-02-07,277,109,109,109,40,8,1,1,2,0.1945941001872561
2023-02-08,277,111,111,111,35,7,0,1,1,0.19885801281095872
